Community,Randomization,Motif,CountMotif
C1R7,437,Motif1,6
C1R7,437,Motif2,11
C1R7,437,Motif3,4
C1R7,437,Motif4,9
C1R7,437,Motif5,3
C1R7,437,Motif6,2
C1R7,437,Motif7,0
C1R7,438,Motif1,4
C1R7,438,Motif2,14
C1R7,438,Motif3,4
C1R7,438,Motif4,6
C1R7,438,Motif5,4
C1R7,438,Motif6,3
C1R7,438,Motif7,0
C1R7,439,Motif1,3
C1R7,439,Motif2,14
C1R7,439,Motif3,2
C1R7,439,Motif4,9
C1R7,439,Motif5,5
C1R7,439,Motif6,2
C1R7,439,Motif7,0
C1R7,440,Motif1,5
C1R7,440,Motif2,12
C1R7,440,Motif3,3
C1R7,440,Motif4,7
C1R7,440,Motif5,6
C1R7,440,Motif6,2
C1R7,440,Motif7,0
C1R7,441,Motif1,5
C1R7,441,Motif2,14
C1R7,441,Motif3,5
C1R7,441,Motif4,7
C1R7,441,Motif5,1
C1R7,441,Motif6,2
C1R7,441,Motif7,1
C1R7,442,Motif1,4
C1R7,442,Motif2,13
C1R7,442,Motif3,6
C1R7,442,Motif4,6
C1R7,442,Motif5,4
C1R7,442,Motif6,2
C1R7,442,Motif7,0
C1R7,443,Motif1,5
C1R7,443,Motif2,13
C1R7,443,Motif3,4
C1R7,443,Motif4,4
C1R7,443,Motif5,6
C1R7,443,Motif6,3
C1R7,443,Motif7,0
C1R7,444,Motif1,5
C1R7,444,Motif2,12
C1R7,444,Motif3,4
C1R7,444,Motif4,10
C1R7,444,Motif5,2
C1R7,444,Motif6,2
C1R7,444,Motif7,0
C1R7,445,Motif1,6
C1R7,445,Motif2,11
C1R7,445,Motif3,3
C1R7,445,Motif4,9
C1R7,445,Motif5,4
C1R7,445,Motif6,2
C1R7,445,Motif7,0
C1R7,446,Motif1,6
C1R7,446,Motif2,11
C1R7,446,Motif3,6
C1R7,446,Motif4,7
C1R7,446,Motif5,3
C1R7,446,Motif6,2
C1R7,446,Motif7,0
C1R7,447,Motif1,8
C1R7,447,Motif2,11
C1R7,447,Motif3,4
C1R7,447,Motif4,5
C1R7,447,Motif5,3
C1R7,447,Motif6,4
C1R7,447,Motif7,0
C1R7,448,Motif1,4
C1R7,448,Motif2,14
C1R7,448,Motif3,5
C1R7,448,Motif4,7
C1R7,448,Motif5,2
C1R7,448,Motif6,3
C1R7,448,Motif7,0
C1R7,449,Motif1,5
C1R7,449,Motif2,12
C1R7,449,Motif3,3
C1R7,449,Motif4,10
C1R7,449,Motif5,3
C1R7,449,Motif6,2
C1R7,449,Motif7,0
C1R7,450,Motif1,5
C1R7,450,Motif2,14
C1R7,450,Motif3,5
C1R7,450,Motif4,7
C1R7,450,Motif5,0
C1R7,450,Motif6,4
C1R7,450,Motif7,0
C1R7,451,Motif1,5
C1R7,451,Motif2,13
C1R7,451,Motif3,1
C1R7,451,Motif4,9
C1R7,451,Motif5,4
C1R7,451,Motif6,3
C1R7,451,Motif7,0
C1R7,452,Motif1,2
C1R7,452,Motif2,17
C1R7,452,Motif3,1
C1R7,452,Motif4,7
C1R7,452,Motif5,4
C1R7,452,Motif6,4
C1R7,452,Motif7,0
C1R7,453,Motif1,4
C1R7,453,Motif2,12
C1R7,453,Motif3,5
C1R7,453,Motif4,8
C1R7,453,Motif5,5
C1R7,453,Motif6,1
C1R7,453,Motif7,0
C1R7,454,Motif1,5
C1R7,454,Motif2,14
C1R7,454,Motif3,0
C1R7,454,Motif4,8
C1R7,454,Motif5,4
C1R7,454,Motif6,4
C1R7,454,Motif7,0
C1R7,455,Motif1,5
C1R7,455,Motif2,12
C1R7,455,Motif3,6
C1R7,455,Motif4,5
C1R7,455,Motif5,5
C1R7,455,Motif6,2
C1R7,455,Motif7,0
C1R7,456,Motif1,1
C1R7,456,Motif2,16
C1R7,456,Motif3,4
C1R7,456,Motif4,5
C1R7,456,Motif5,7
C1R7,456,Motif6,2
C1R7,456,Motif7,0
C1R7,457,Motif1,4
C1R7,457,Motif2,13
C1R7,457,Motif3,1
C1R7,457,Motif4,12
C1R7,457,Motif5,3
C1R7,457,Motif6,2
C1R7,457,Motif7,0
C1R7,458,Motif1,7
C1R7,458,Motif2,12
C1R7,458,Motif3,3
C1R7,458,Motif4,7
C1R7,458,Motif5,3
C1R7,458,Motif6,2
C1R7,458,Motif7,1
C1R7,459,Motif1,2
C1R7,459,Motif2,15
C1R7,459,Motif3,8
C1R7,459,Motif4,5
C1R7,459,Motif5,3
C1R7,459,Motif6,2
C1R7,459,Motif7,0
C1R7,460,Motif1,4
C1R7,460,Motif2,15
C1R7,460,Motif3,2
C1R7,460,Motif4,9
C1R7,460,Motif5,2
C1R7,460,Motif6,2
C1R7,460,Motif7,1
C1R7,461,Motif1,5
C1R7,461,Motif2,14
C1R7,461,Motif3,3
C1R7,461,Motif4,4
C1R7,461,Motif5,5
C1R7,461,Motif6,4
C1R7,461,Motif7,0
C1R7,462,Motif1,4
C1R7,462,Motif2,13
C1R7,462,Motif3,6
C1R7,462,Motif4,5
C1R7,462,Motif5,5
C1R7,462,Motif6,2
C1R7,462,Motif7,0
C1R7,463,Motif1,4
C1R7,463,Motif2,12
C1R7,463,Motif3,3
C1R7,463,Motif4,12
C1R7,463,Motif5,3
C1R7,463,Motif6,1
C1R7,463,Motif7,0
C1R7,464,Motif1,6
C1R7,464,Motif2,12
C1R7,464,Motif3,4
C1R7,464,Motif4,9
C1R7,464,Motif5,1
C1R7,464,Motif6,3
C1R7,464,Motif7,0
C1R7,465,Motif1,3
C1R7,465,Motif2,15
C1R7,465,Motif3,4
C1R7,465,Motif4,8
C1R7,465,Motif5,2
C1R7,465,Motif6,3
C1R7,465,Motif7,0
C1R7,466,Motif1,5
C1R7,466,Motif2,13
C1R7,466,Motif3,2
C1R7,466,Motif4,8
C1R7,466,Motif5,4
C1R7,466,Motif6,3
C1R7,466,Motif7,0
C1R7,467,Motif1,7
C1R7,467,Motif2,10
C1R7,467,Motif3,4
C1R7,467,Motif4,8
C1R7,467,Motif5,4
C1R7,467,Motif6,2
C1R7,467,Motif7,0
C1R7,468,Motif1,4
C1R7,468,Motif2,15
C1R7,468,Motif3,3
C1R7,468,Motif4,4
C1R7,468,Motif5,5
C1R7,468,Motif6,4
C1R7,468,Motif7,0
C1R7,469,Motif1,5
C1R7,469,Motif2,14
C1R7,469,Motif3,3
C1R7,469,Motif4,4
C1R7,469,Motif5,5
C1R7,469,Motif6,4
C1R7,469,Motif7,0
C1R7,470,Motif1,6
C1R7,470,Motif2,13
C1R7,470,Motif3,2
C1R7,470,Motif4,5
C1R7,470,Motif5,5
C1R7,470,Motif6,4
C1R7,470,Motif7,0
C1R7,471,Motif1,8
C1R7,471,Motif2,9
C1R7,471,Motif3,5
C1R7,471,Motif4,7
C1R7,471,Motif5,4
C1R7,471,Motif6,2
C1R7,471,Motif7,0
C1R7,472,Motif1,4
C1R7,472,Motif2,14
C1R7,472,Motif3,6
C1R7,472,Motif4,7
C1R7,472,Motif5,1
C1R7,472,Motif6,3
C1R7,472,Motif7,0
C1R7,473,Motif1,3
C1R7,473,Motif2,16
C1R7,473,Motif3,5
C1R7,473,Motif4,6
C1R7,473,Motif5,2
C1R7,473,Motif6,2
C1R7,473,Motif7,1
C1R7,474,Motif1,7
C1R7,474,Motif2,10
C1R7,474,Motif3,4
C1R7,474,Motif4,6
C1R7,474,Motif5,6
C1R7,474,Motif6,2
C1R7,474,Motif7,0
C1R7,475,Motif1,2
C1R7,475,Motif2,15
C1R7,475,Motif3,5
C1R7,475,Motif4,8
C1R7,475,Motif5,3
C1R7,475,Motif6,2
C1R7,475,Motif7,0
C1R7,476,Motif1,0
C1R7,476,Motif2,17
C1R7,476,Motif3,6
C1R7,476,Motif4,4
C1R7,476,Motif5,6
C1R7,476,Motif6,2
C1R7,476,Motif7,0
C1R7,477,Motif1,5
C1R7,477,Motif2,13
C1R7,477,Motif3,7
C1R7,477,Motif4,5
C1R7,477,Motif5,2
C1R7,477,Motif6,3
C1R7,477,Motif7,0
C1R7,478,Motif1,0
C1R7,478,Motif2,18
C1R7,478,Motif3,5
C1R7,478,Motif4,4
C1R7,478,Motif5,5
C1R7,478,Motif6,3
C1R7,478,Motif7,0
C1R7,479,Motif1,5
C1R7,479,Motif2,12
C1R7,479,Motif3,3
C1R7,479,Motif4,11
C1R7,479,Motif5,2
C1R7,479,Motif6,2
C1R7,479,Motif7,0
C1R7,480,Motif1,5
C1R7,480,Motif2,14
C1R7,480,Motif3,4
C1R7,480,Motif4,7
C1R7,480,Motif5,1
C1R7,480,Motif6,4
C1R7,480,Motif7,0
C1R7,481,Motif1,5
C1R7,481,Motif2,12
C1R7,481,Motif3,4
C1R7,481,Motif4,7
C1R7,481,Motif5,5
C1R7,481,Motif6,2
C1R7,481,Motif7,0
C1R7,482,Motif1,5
C1R7,482,Motif2,11
C1R7,482,Motif3,5
C1R7,482,Motif4,9
C1R7,482,Motif5,4
C1R7,482,Motif6,1
C1R7,482,Motif7,0
C1R7,483,Motif1,0
C1R7,483,Motif2,17
C1R7,483,Motif3,3
C1R7,483,Motif4,9
C1R7,483,Motif5,4
C1R7,483,Motif6,2
C1R7,483,Motif7,0
C1R7,484,Motif1,3
C1R7,484,Motif2,15
C1R7,484,Motif3,5
C1R7,484,Motif4,7
C1R7,484,Motif5,2
C1R7,484,Motif6,3
C1R7,484,Motif7,0
C1R7,485,Motif1,3
C1R7,485,Motif2,16
C1R7,485,Motif3,3
C1R7,485,Motif4,9
C1R7,485,Motif5,0
C1R7,485,Motif6,4
C1R7,485,Motif7,0
C1R7,486,Motif1,5
C1R7,486,Motif2,14
C1R7,486,Motif3,1
C1R7,486,Motif4,4
C1R7,486,Motif5,7
C1R7,486,Motif6,4
C1R7,486,Motif7,0
C1R7,487,Motif1,7
C1R7,487,Motif2,10
C1R7,487,Motif3,4
C1R7,487,Motif4,6
C1R7,487,Motif5,6
C1R7,487,Motif6,2
C1R7,487,Motif7,0
C1R7,488,Motif1,3
C1R7,488,Motif2,14
C1R7,488,Motif3,1
C1R7,488,Motif4,12
C1R7,488,Motif5,3
C1R7,488,Motif6,2
C1R7,488,Motif7,0
C1R7,489,Motif1,4
C1R7,489,Motif2,14
C1R7,489,Motif3,4
C1R7,489,Motif4,5
C1R7,489,Motif5,5
C1R7,489,Motif6,3
C1R7,489,Motif7,0
C1R7,490,Motif1,5
C1R7,490,Motif2,14
C1R7,490,Motif3,2
C1R7,490,Motif4,8
C1R7,490,Motif5,2
C1R7,490,Motif6,4
C1R7,490,Motif7,0
C1R7,491,Motif1,5
C1R7,491,Motif2,14
C1R7,491,Motif3,5
C1R7,491,Motif4,5
C1R7,491,Motif5,2
C1R7,491,Motif6,4
C1R7,491,Motif7,0
C1R7,492,Motif1,5
C1R7,492,Motif2,16
C1R7,492,Motif3,2
C1R7,492,Motif4,4
C1R7,492,Motif5,2
C1R7,492,Motif6,6
C1R7,492,Motif7,0
C1R7,493,Motif1,5
C1R7,493,Motif2,12
C1R7,493,Motif3,6
C1R7,493,Motif4,5
C1R7,493,Motif5,5
C1R7,493,Motif6,2
C1R7,493,Motif7,0
C1R7,494,Motif1,2
C1R7,494,Motif2,17
C1R7,494,Motif3,4
C1R7,494,Motif4,5
C1R7,494,Motif5,4
C1R7,494,Motif6,2
C1R7,494,Motif7,1
C1R7,495,Motif1,4
C1R7,495,Motif2,15
C1R7,495,Motif3,0
C1R7,495,Motif4,5
C1R7,495,Motif5,8
C1R7,495,Motif6,2
C1R7,495,Motif7,1
C1R7,496,Motif1,5
C1R7,496,Motif2,13
C1R7,496,Motif3,2
C1R7,496,Motif4,7
C1R7,496,Motif5,5
C1R7,496,Motif6,3
C1R7,496,Motif7,0
C1R7,497,Motif1,4
C1R7,497,Motif2,13
C1R7,497,Motif3,5
C1R7,497,Motif4,7
C1R7,497,Motif5,4
C1R7,497,Motif6,2
C1R7,497,Motif7,0
C1R7,498,Motif1,7
C1R7,498,Motif2,12
C1R7,498,Motif3,5
C1R7,498,Motif4,6
C1R7,498,Motif5,1
C1R7,498,Motif6,4
C1R7,498,Motif7,0
C1R7,499,Motif1,8
C1R7,499,Motif2,8
C1R7,499,Motif3,6
C1R7,499,Motif4,7
C1R7,499,Motif5,5
C1R7,499,Motif6,1
C1R7,499,Motif7,0
C1R7,500,Motif1,4
C1R7,500,Motif2,13
C1R7,500,Motif3,2
C1R7,500,Motif4,9
C1R7,500,Motif5,5
C1R7,500,Motif6,2
C1R7,500,Motif7,0
C1R7,501,Motif1,0
C1R7,501,Motif2,19
C1R7,501,Motif3,4
C1R7,501,Motif4,5
C1R7,501,Motif5,3
C1R7,501,Motif6,4
C1R7,501,Motif7,0
C1R7,502,Motif1,5
C1R7,502,Motif2,12
C1R7,502,Motif3,4
C1R7,502,Motif4,9
C1R7,502,Motif5,3
C1R7,502,Motif6,2
C1R7,502,Motif7,0
C1R7,503,Motif1,3
C1R7,503,Motif2,16
C1R7,503,Motif3,1
C1R7,503,Motif4,5
C1R7,503,Motif5,6
C1R7,503,Motif6,4
C1R7,503,Motif7,0
C1R7,504,Motif1,5
C1R7,504,Motif2,12
C1R7,504,Motif3,4
C1R7,504,Motif4,7
C1R7,504,Motif5,5
C1R7,504,Motif6,2
C1R7,504,Motif7,0
C1R7,505,Motif1,5
C1R7,505,Motif2,12
C1R7,505,Motif3,6
C1R7,505,Motif4,8
C1R7,505,Motif5,2
C1R7,505,Motif6,2
C1R7,505,Motif7,0
C1R7,506,Motif1,4
C1R7,506,Motif2,13
C1R7,506,Motif3,5
C1R7,506,Motif4,8
C1R7,506,Motif5,3
C1R7,506,Motif6,2
C1R7,506,Motif7,0
C1R7,507,Motif1,3
C1R7,507,Motif2,16
C1R7,507,Motif3,6
C1R7,507,Motif4,4
C1R7,507,Motif5,2
C1R7,507,Motif6,4
C1R7,507,Motif7,0
C1R7,508,Motif1,4
C1R7,508,Motif2,14
C1R7,508,Motif3,3
C1R7,508,Motif4,5
C1R7,508,Motif5,6
C1R7,508,Motif6,3
C1R7,508,Motif7,0
C1R7,509,Motif1,4
C1R7,509,Motif2,15
C1R7,509,Motif3,2
C1R7,509,Motif4,6
C1R7,509,Motif5,4
C1R7,509,Motif6,4
C1R7,509,Motif7,0
C1R7,510,Motif1,8
C1R7,510,Motif2,10
C1R7,510,Motif3,5
C1R7,510,Motif4,6
C1R7,510,Motif5,3
C1R7,510,Motif6,3
C1R7,510,Motif7,0
C1R7,511,Motif1,4
C1R7,511,Motif2,15
C1R7,511,Motif3,1
C1R7,511,Motif4,8
C1R7,511,Motif5,3
C1R7,511,Motif6,4
C1R7,511,Motif7,0
C1R7,512,Motif1,5
C1R7,512,Motif2,12
C1R7,512,Motif3,4
C1R7,512,Motif4,10
C1R7,512,Motif5,3
C1R7,512,Motif6,0
C1R7,512,Motif7,1
C1R7,513,Motif1,6
C1R7,513,Motif2,12
C1R7,513,Motif3,4
C1R7,513,Motif4,9
C1R7,513,Motif5,1
C1R7,513,Motif6,3
C1R7,513,Motif7,0
C1R7,514,Motif1,7
C1R7,514,Motif2,12
C1R7,514,Motif3,2
C1R7,514,Motif4,8
C1R7,514,Motif5,2
C1R7,514,Motif6,4
C1R7,514,Motif7,0
C1R7,515,Motif1,0
C1R7,515,Motif2,17
C1R7,515,Motif3,5
C1R7,515,Motif4,5
C1R7,515,Motif5,6
C1R7,515,Motif6,2
C1R7,515,Motif7,0
C1R7,516,Motif1,4
C1R7,516,Motif2,14
C1R7,516,Motif3,3
C1R7,516,Motif4,7
C1R7,516,Motif5,4
C1R7,516,Motif6,3
C1R7,516,Motif7,0
C1R7,517,Motif1,3
C1R7,517,Motif2,14
C1R7,517,Motif3,5
C1R7,517,Motif4,8
C1R7,517,Motif5,3
C1R7,517,Motif6,2
C1R7,517,Motif7,0
C1R7,518,Motif1,7
C1R7,518,Motif2,11
C1R7,518,Motif3,3
C1R7,518,Motif4,9
C1R7,518,Motif5,2
C1R7,518,Motif6,3
C1R7,518,Motif7,0
C1R7,519,Motif1,4
C1R7,519,Motif2,13
C1R7,519,Motif3,5
C1R7,519,Motif4,8
C1R7,519,Motif5,3
C1R7,519,Motif6,2
C1R7,519,Motif7,0
C1R7,520,Motif1,3
C1R7,520,Motif2,14
C1R7,520,Motif3,3
C1R7,520,Motif4,8
C1R7,520,Motif5,5
C1R7,520,Motif6,2
C1R7,520,Motif7,0
C1R7,521,Motif1,5
C1R7,521,Motif2,14
C1R7,521,Motif3,2
C1R7,521,Motif4,9
C1R7,521,Motif5,1
C1R7,521,Motif6,4
C1R7,521,Motif7,0
C1R7,522,Motif1,4
C1R7,522,Motif2,13
C1R7,522,Motif3,2
C1R7,522,Motif4,12
C1R7,522,Motif5,2
C1R7,522,Motif6,2
C1R7,522,Motif7,0
C1R7,523,Motif1,6
C1R7,523,Motif2,13
C1R7,523,Motif3,4
C1R7,523,Motif4,6
C1R7,523,Motif5,2
C1R7,523,Motif6,4
C1R7,523,Motif7,0
C1R7,524,Motif1,2
C1R7,524,Motif2,15
C1R7,524,Motif3,5
C1R7,524,Motif4,7
C1R7,524,Motif5,4
C1R7,524,Motif6,2
C1R7,524,Motif7,0
C1R7,525,Motif1,4
C1R7,525,Motif2,14
C1R7,525,Motif3,3
C1R7,525,Motif4,8
C1R7,525,Motif5,3
C1R7,525,Motif6,3
C1R7,525,Motif7,0
C1R7,526,Motif1,4
C1R7,526,Motif2,13
C1R7,526,Motif3,4
C1R7,526,Motif4,9
C1R7,526,Motif5,3
C1R7,526,Motif6,2
C1R7,526,Motif7,0
C1R7,527,Motif1,4
C1R7,527,Motif2,13
C1R7,527,Motif3,4
C1R7,527,Motif4,8
C1R7,527,Motif5,4
C1R7,527,Motif6,2
C1R7,527,Motif7,0
C1R7,528,Motif1,7
C1R7,528,Motif2,12
C1R7,528,Motif3,2
C1R7,528,Motif4,7
C1R7,528,Motif5,3
C1R7,528,Motif6,4
C1R7,528,Motif7,0
C1R7,529,Motif1,3
C1R7,529,Motif2,15
C1R7,529,Motif3,2
C1R7,529,Motif4,9
C1R7,529,Motif5,3
C1R7,529,Motif6,3
C1R7,529,Motif7,0
C1R7,530,Motif1,6
C1R7,530,Motif2,13
C1R7,530,Motif3,0
C1R7,530,Motif4,8
C1R7,530,Motif5,4
C1R7,530,Motif6,4
C1R7,530,Motif7,0
C1R7,531,Motif1,3
C1R7,531,Motif2,15
C1R7,531,Motif3,6
C1R7,531,Motif4,6
C1R7,531,Motif5,2
C1R7,531,Motif6,3
C1R7,531,Motif7,0
C1R7,532,Motif1,4
C1R7,532,Motif2,15
C1R7,532,Motif3,2
C1R7,532,Motif4,8
C1R7,532,Motif5,2
C1R7,532,Motif6,4
C1R7,532,Motif7,0
C1R7,533,Motif1,3
C1R7,533,Motif2,14
C1R7,533,Motif3,4
C1R7,533,Motif4,8
C1R7,533,Motif5,4
C1R7,533,Motif6,2
C1R7,533,Motif7,0
C1R7,534,Motif1,5
C1R7,534,Motif2,12
C1R7,534,Motif3,3
C1R7,534,Motif4,11
C1R7,534,Motif5,3
C1R7,534,Motif6,0
C1R7,534,Motif7,1
C1R7,535,Motif1,4
C1R7,535,Motif2,13
C1R7,535,Motif3,4
C1R7,535,Motif4,11
C1R7,535,Motif5,2
C1R7,535,Motif6,0
C1R7,535,Motif7,1
C1R7,536,Motif1,2
C1R7,536,Motif2,17
C1R7,536,Motif3,1
C1R7,536,Motif4,5
C1R7,536,Motif5,6
C1R7,536,Motif6,4
C1R7,536,Motif7,0
C1R7,537,Motif1,0
C1R7,537,Motif2,17
C1R7,537,Motif3,4
C1R7,537,Motif4,10
C1R7,537,Motif5,2
C1R7,537,Motif6,2
C1R7,537,Motif7,0
C1R7,538,Motif1,5
C1R7,538,Motif2,13
C1R7,538,Motif3,6
C1R7,538,Motif4,7
C1R7,538,Motif5,1
C1R7,538,Motif6,3
C1R7,538,Motif7,0
C1R7,539,Motif1,5
C1R7,539,Motif2,14
C1R7,539,Motif3,5
C1R7,539,Motif4,4
C1R7,539,Motif5,3
C1R7,539,Motif6,4
C1R7,539,Motif7,0
C1R7,540,Motif1,4
C1R7,540,Motif2,15
C1R7,540,Motif3,2
C1R7,540,Motif4,8
C1R7,540,Motif5,2
C1R7,540,Motif6,4
C1R7,540,Motif7,0
C1R7,541,Motif1,3
C1R7,541,Motif2,15
C1R7,541,Motif3,1
C1R7,541,Motif4,8
C1R7,541,Motif5,5
C1R7,541,Motif6,3
C1R7,541,Motif7,0
C1R7,542,Motif1,7
C1R7,542,Motif2,11
C1R7,542,Motif3,2
C1R7,542,Motif4,7
C1R7,542,Motif5,5
C1R7,542,Motif6,3
C1R7,542,Motif7,0
C1R7,543,Motif1,5
C1R7,543,Motif2,12
C1R7,543,Motif3,4
C1R7,543,Motif4,8
C1R7,543,Motif5,4
C1R7,543,Motif6,2
C1R7,543,Motif7,0
C1R7,544,Motif1,4
C1R7,544,Motif2,15
C1R7,544,Motif3,1
C1R7,544,Motif4,6
C1R7,544,Motif5,6
C1R7,544,Motif6,2
C1R7,544,Motif7,1
C1R7,545,Motif1,5
C1R7,545,Motif2,13
C1R7,545,Motif3,5
C1R7,545,Motif4,7
C1R7,545,Motif5,2
C1R7,545,Motif6,3
C1R7,545,Motif7,0
C1R7,546,Motif1,4
C1R7,546,Motif2,14
C1R7,546,Motif3,4
C1R7,546,Motif4,9
C1R7,546,Motif5,1
C1R7,546,Motif6,3
C1R7,546,Motif7,0
C1R7,547,Motif1,4
C1R7,547,Motif2,12
C1R7,547,Motif3,3
C1R7,547,Motif4,11
C1R7,547,Motif5,4
C1R7,547,Motif6,1
C1R7,547,Motif7,0
C1R7,548,Motif1,7
C1R7,548,Motif2,12
C1R7,548,Motif3,5
C1R7,548,Motif4,4
C1R7,548,Motif5,3
C1R7,548,Motif6,4
C1R7,548,Motif7,0
C1R7,549,Motif1,4
C1R7,549,Motif2,13
C1R7,549,Motif3,5
C1R7,549,Motif4,6
C1R7,549,Motif5,5
C1R7,549,Motif6,2
C1R7,549,Motif7,0
C1R7,550,Motif1,5
C1R7,550,Motif2,11
C1R7,550,Motif3,5
C1R7,550,Motif4,6
C1R7,550,Motif5,7
C1R7,550,Motif6,1
C1R7,550,Motif7,0
C1R7,551,Motif1,4
C1R7,551,Motif2,13
C1R7,551,Motif3,2
C1R7,551,Motif4,11
C1R7,551,Motif5,3
C1R7,551,Motif6,2
C1R7,551,Motif7,0
C1R7,552,Motif1,5
C1R7,552,Motif2,13
C1R7,552,Motif3,1
C1R7,552,Motif4,11
C1R7,552,Motif5,2
C1R7,552,Motif6,3
C1R7,552,Motif7,0
C1R7,553,Motif1,3
C1R7,553,Motif2,15
C1R7,553,Motif3,5
C1R7,553,Motif4,8
C1R7,553,Motif5,1
C1R7,553,Motif6,3
C1R7,553,Motif7,0
C1R7,554,Motif1,3
C1R7,554,Motif2,14
C1R7,554,Motif3,6
C1R7,554,Motif4,5
C1R7,554,Motif5,5
C1R7,554,Motif6,2
C1R7,554,Motif7,0
C1R7,555,Motif1,4
C1R7,555,Motif2,14
C1R7,555,Motif3,1
C1R7,555,Motif4,10
C1R7,555,Motif5,3
C1R7,555,Motif6,3
C1R7,555,Motif7,0
C1R7,556,Motif1,4
C1R7,556,Motif2,15
C1R7,556,Motif3,7
C1R7,556,Motif4,3
C1R7,556,Motif5,2
C1R7,556,Motif6,4
C1R7,556,Motif7,0
C1R7,557,Motif1,4
C1R7,557,Motif2,15
C1R7,557,Motif3,5
C1R7,557,Motif4,4
C1R7,557,Motif5,3
C1R7,557,Motif6,4
C1R7,557,Motif7,0
C1R7,558,Motif1,6
C1R7,558,Motif2,10
C1R7,558,Motif3,6
C1R7,558,Motif4,7
C1R7,558,Motif5,5
C1R7,558,Motif6,1
C1R7,558,Motif7,0
C1R7,559,Motif1,7
C1R7,559,Motif2,12
C1R7,559,Motif3,3
C1R7,559,Motif4,6
C1R7,559,Motif5,3
C1R7,559,Motif6,4
C1R7,559,Motif7,0
C1R7,560,Motif1,3
C1R7,560,Motif2,14
C1R7,560,Motif3,3
C1R7,560,Motif4,10
C1R7,560,Motif5,3
C1R7,560,Motif6,2
C1R7,560,Motif7,0
C1R7,561,Motif1,5
C1R7,561,Motif2,13
C1R7,561,Motif3,5
C1R7,561,Motif4,6
C1R7,561,Motif5,3
C1R7,561,Motif6,3
C1R7,561,Motif7,0
C1R7,562,Motif1,7
C1R7,562,Motif2,10
C1R7,562,Motif3,6
C1R7,562,Motif4,8
C1R7,562,Motif5,3
C1R7,562,Motif6,0
C1R7,562,Motif7,1
C1R7,563,Motif1,7
C1R7,563,Motif2,12
C1R7,563,Motif3,3
C1R7,563,Motif4,7
C1R7,563,Motif5,2
C1R7,563,Motif6,4
C1R7,563,Motif7,0
C1R7,564,Motif1,5
C1R7,564,Motif2,14
C1R7,564,Motif3,5
C1R7,564,Motif4,6
C1R7,564,Motif5,1
C1R7,564,Motif6,4
C1R7,564,Motif7,0
C1R7,565,Motif1,5
C1R7,565,Motif2,14
C1R7,565,Motif3,1
C1R7,565,Motif4,9
C1R7,565,Motif5,2
C1R7,565,Motif6,4
C1R7,565,Motif7,0
C1R7,566,Motif1,1
C1R7,566,Motif2,16
C1R7,566,Motif3,5
C1R7,566,Motif4,4
C1R7,566,Motif5,7
C1R7,566,Motif6,2
C1R7,566,Motif7,0
C1R7,567,Motif1,7
C1R7,567,Motif2,10
C1R7,567,Motif3,3
C1R7,567,Motif4,8
C1R7,567,Motif5,5
C1R7,567,Motif6,2
C1R7,567,Motif7,0
C1R7,568,Motif1,3
C1R7,568,Motif2,16
C1R7,568,Motif3,4
C1R7,568,Motif4,8
C1R7,568,Motif5,0
C1R7,568,Motif6,4
C1R7,568,Motif7,0
C1R7,569,Motif1,1
C1R7,569,Motif2,16
C1R7,569,Motif3,3
C1R7,569,Motif4,7
C1R7,569,Motif5,6
C1R7,569,Motif6,2
C1R7,569,Motif7,0
C1R7,570,Motif1,5
C1R7,570,Motif2,14
C1R7,570,Motif3,5
C1R7,570,Motif4,7
C1R7,570,Motif5,0
C1R7,570,Motif6,4
C1R7,570,Motif7,0
C1R7,571,Motif1,2
C1R7,571,Motif2,16
C1R7,571,Motif3,4
C1R7,571,Motif4,2
C1R7,571,Motif5,8
C1R7,571,Motif6,3
C1R7,571,Motif7,0
C1R7,572,Motif1,0
C1R7,572,Motif2,19
C1R7,572,Motif3,4
C1R7,572,Motif4,2
C1R7,572,Motif5,6
C1R7,572,Motif6,4
C1R7,572,Motif7,0
C1R7,573,Motif1,8
C1R7,573,Motif2,9
C1R7,573,Motif3,5
C1R7,573,Motif4,6
C1R7,573,Motif5,5
C1R7,573,Motif6,2
C1R7,573,Motif7,0
C1R7,574,Motif1,3
C1R7,574,Motif2,14
C1R7,574,Motif3,2
C1R7,574,Motif4,9
C1R7,574,Motif5,5
C1R7,574,Motif6,2
C1R7,574,Motif7,0
C1R7,575,Motif1,7
C1R7,575,Motif2,11
C1R7,575,Motif3,2
C1R7,575,Motif4,7
C1R7,575,Motif5,5
C1R7,575,Motif6,3
C1R7,575,Motif7,0
C1R7,576,Motif1,3
C1R7,576,Motif2,15
C1R7,576,Motif3,6
C1R7,576,Motif4,6
C1R7,576,Motif5,2
C1R7,576,Motif6,3
C1R7,576,Motif7,0
C1R7,577,Motif1,8
C1R7,577,Motif2,10
C1R7,577,Motif3,5
C1R7,577,Motif4,5
C1R7,577,Motif5,4
C1R7,577,Motif6,3
C1R7,577,Motif7,0
C1R7,578,Motif1,4
C1R7,578,Motif2,14
C1R7,578,Motif3,4
C1R7,578,Motif4,7
C1R7,578,Motif5,3
C1R7,578,Motif6,3
C1R7,578,Motif7,0
C1R7,579,Motif1,4
C1R7,579,Motif2,14
C1R7,579,Motif3,3
C1R7,579,Motif4,10
