Community,Richness,Replicate,Motif,Count,Fraction
W3,6,889,5,1,0.1
W3,6,889,6,5,0.5
W3,6,889,7,3,0.3
W3,6,890,1,0,0
W3,6,890,2,0,0
W3,6,890,3,1,0.1
W3,6,890,4,0,0
W3,6,890,5,1,0.1
W3,6,890,6,5,0.5
W3,6,890,7,3,0.3
W3,6,891,1,0,0
W3,6,891,2,0,0
W3,6,891,3,0,0
W3,6,891,4,2,0.2
W3,6,891,5,1,0.1
W3,6,891,6,3,0.3
W3,6,891,7,4,0.4
W3,6,892,1,0,0
W3,6,892,2,1,0.1
W3,6,892,3,0,0
W3,6,892,4,0,0
W3,6,892,5,0,0
W3,6,892,6,6,0.6
W3,6,892,7,3,0.3
W3,6,893,1,0,0
W3,6,893,2,0,0
W3,6,893,3,0,0
W3,6,893,4,1,0.1
W3,6,893,5,1,0.1
W3,6,893,6,5,0.5
W3,6,893,7,3,0.3
W3,6,894,1,0,0
W3,6,894,2,0,0
W3,6,894,3,0,0
W3,6,894,4,2,0.2
W3,6,894,5,1,0.1
W3,6,894,6,3,0.3
W3,6,894,7,4,0.4
W3,6,895,1,0,0
W3,6,895,2,0,0
W3,6,895,3,0,0
W3,6,895,4,0,0
W3,6,895,5,1,0.1
W3,6,895,6,7,0.7
W3,6,895,7,2,0.2
W3,6,896,1,0,0
W3,6,896,2,0,0
W3,6,896,3,1,0.1
W3,6,896,4,0,0
W3,6,896,5,1,0.1
W3,6,896,6,5,0.5
W3,6,896,7,3,0.3
W3,6,897,1,0,0
W3,6,897,2,0,0
W3,6,897,3,1,0.1
W3,6,897,4,0,0
W3,6,897,5,1,0.1
W3,6,897,6,5,0.5
W3,6,897,7,3,0.3
W3,6,898,1,1,0.1
W3,6,898,2,0,0
W3,6,898,3,0,0
W3,6,898,4,0,0
W3,6,898,5,0,0
W3,6,898,6,6,0.6
W3,6,898,7,3,0.3
W3,6,899,1,0,0
W3,6,899,2,0,0
W3,6,899,3,0,0
W3,6,899,4,2,0.2
W3,6,899,5,0,0
W3,6,899,6,5,0.5
W3,6,899,7,3,0.3
W3,6,900,1,0,0
W3,6,900,2,0,0
W3,6,900,3,0,0
W3,6,900,4,2,0.2
W3,6,900,5,1,0.1
W3,6,900,6,3,0.3
W3,6,900,7,4,0.4
W3,6,901,1,0,0
W3,6,901,2,0,0
W3,6,901,3,1,0.1
W3,6,901,4,1,0.1
W3,6,901,5,0,0
W3,6,901,6,5,0.5
W3,6,901,7,3,0.3
W3,6,902,1,0,0
W3,6,902,2,0,0
W3,6,902,3,1,0.1
W3,6,902,4,2,0.2
W3,6,902,5,0,0
W3,6,902,6,3,0.3
W3,6,902,7,4,0.4
W3,6,903,1,0,0
W3,6,903,2,0,0
W3,6,903,3,0,0
W3,6,903,4,2,0.2
W3,6,903,5,0,0
W3,6,903,6,5,0.5
W3,6,903,7,3,0.3
W3,6,904,1,0,0
W3,6,904,2,0,0
W3,6,904,3,0,0
W3,6,904,4,1,0.1
W3,6,904,5,1,0.1
W3,6,904,6,5,0.5
W3,6,904,7,3,0.3
W3,6,905,1,0,0
W3,6,905,2,0,0
W3,6,905,3,1,0.1
W3,6,905,4,0,0
W3,6,905,5,0,0
W3,6,905,6,7,0.7
W3,6,905,7,2,0.2
W3,6,906,1,0,0
W3,6,906,2,0,0
W3,6,906,3,3,0.3
W3,6,906,4,0,0
W3,6,906,5,0,0
W3,6,906,6,3,0.3
W3,6,906,7,4,0.4
W3,6,907,1,0,0
W3,6,907,2,0,0
W3,6,907,3,0,0
W3,6,907,4,2,0.2
W3,6,907,5,0,0
W3,6,907,6,5,0.5
W3,6,907,7,3,0.3
W3,6,908,1,0,0
W3,6,908,2,0,0
W3,6,908,3,0,0
W3,6,908,4,2,0.2
W3,6,908,5,0,0
W3,6,908,6,5,0.5
W3,6,908,7,3,0.3
W3,6,909,1,0,0
W3,6,909,2,0,0
W3,6,909,3,1,0.1
W3,6,909,4,0,0
W3,6,909,5,1,0.1
W3,6,909,6,5,0.5
W3,6,909,7,3,0.3
W3,6,910,1,0,0
W3,6,910,2,0,0
W3,6,910,3,0,0
W3,6,910,4,1,0.1
W3,6,910,5,1,0.1
W3,6,910,6,5,0.5
W3,6,910,7,3,0.3
W3,6,911,1,0,0
W3,6,911,2,0,0
W3,6,911,3,0,0
W3,6,911,4,1,0.1
W3,6,911,5,1,0.1
W3,6,911,6,5,0.5
W3,6,911,7,3,0.3
W3,6,912,1,0,0
W3,6,912,2,0,0
W3,6,912,3,0,0
W3,6,912,4,1,0.1
W3,6,912,5,0,0
W3,6,912,6,7,0.7
W3,6,912,7,2,0.2
W3,6,913,1,0,0
W3,6,913,2,0,0
W3,6,913,3,0,0
W3,6,913,4,2,0.2
W3,6,913,5,0,0
W3,6,913,6,5,0.5
W3,6,913,7,3,0.3
W3,6,914,1,0,0
W3,6,914,2,0,0
W3,6,914,3,0,0
W3,6,914,4,1,0.1
W3,6,914,5,0,0
W3,6,914,6,7,0.7
W3,6,914,7,2,0.2
W3,6,915,1,0,0
W3,6,915,2,0,0
W3,6,915,3,1,0.1
W3,6,915,4,1,0.1
W3,6,915,5,0,0
W3,6,915,6,5,0.5
W3,6,915,7,3,0.3
W3,6,916,1,0,0
W3,6,916,2,0,0
W3,6,916,3,0,0
W3,6,916,4,1,0.1
W3,6,916,5,0,0
W3,6,916,6,7,0.7
W3,6,916,7,2,0.2
W3,6,917,1,0,0
W3,6,917,2,0,0
W3,6,917,3,1,0.1
W3,6,917,4,1,0.1
W3,6,917,5,0,0
W3,6,917,6,5,0.5
W3,6,917,7,3,0.3
W3,6,918,1,0,0
W3,6,918,2,0,0
W3,6,918,3,3,0.3
W3,6,918,4,0,0
W3,6,918,5,0,0
W3,6,918,6,3,0.3
W3,6,918,7,4,0.4
W3,6,919,1,0,0
W3,6,919,2,0,0
W3,6,919,3,0,0
W3,6,919,4,1,0.1
W3,6,919,5,0,0
W3,6,919,6,7,0.7
W3,6,919,7,2,0.2
W3,6,920,1,0,0
W3,6,920,2,0,0
W3,6,920,3,0,0
W3,6,920,4,2,0.2
W3,6,920,5,0,0
W3,6,920,6,5,0.5
W3,6,920,7,3,0.3
W3,6,921,1,0,0
W3,6,921,2,0,0
W3,6,921,3,1,0.1
W3,6,921,4,0,0
W3,6,921,5,0,0
W3,6,921,6,7,0.7
W3,6,921,7,2,0.2
W3,6,922,1,0,0
W3,6,922,2,0,0
W3,6,922,3,0,0
W3,6,922,4,1,0.1
W3,6,922,5,0,0
W3,6,922,6,7,0.7
W3,6,922,7,2,0.2
W3,6,923,1,0,0
W3,6,923,2,0,0
W3,6,923,3,0,0
W3,6,923,4,2,0.2
W3,6,923,5,0,0
W3,6,923,6,5,0.5
W3,6,923,7,3,0.3
W3,6,924,1,0,0
W3,6,924,2,0,0
W3,6,924,3,0,0
W3,6,924,4,2,0.2
W3,6,924,5,0,0
W3,6,924,6,5,0.5
W3,6,924,7,3,0.3
W3,6,925,1,0,0
W3,6,925,2,0,0
W3,6,925,3,0,0
W3,6,925,4,1,0.1
W3,6,925,5,0,0
W3,6,925,6,7,0.7
W3,6,925,7,2,0.2
W3,6,926,1,0,0
W3,6,926,2,0,0
W3,6,926,3,1,0.1
W3,6,926,4,0,0
W3,6,926,5,1,0.1
W3,6,926,6,5,0.5
W3,6,926,7,3,0.3
W3,6,927,1,0,0
W3,6,927,2,0,0
W3,6,927,3,0,0
W3,6,927,4,1,0.1
W3,6,927,5,0,0
W3,6,927,6,7,0.7
W3,6,927,7,2,0.2
W3,6,928,1,0,0
W3,6,928,2,0,0
W3,6,928,3,0,0
W3,6,928,4,1,0.1
W3,6,928,5,0,0
W3,6,928,6,7,0.7
W3,6,928,7,2,0.2
W3,6,929,1,0,0
W3,6,929,2,0,0
W3,6,929,3,0,0
W3,6,929,4,2,0.2
W3,6,929,5,0,0
W3,6,929,6,5,0.5
W3,6,929,7,3,0.3
W3,6,930,1,0,0
W3,6,930,2,0,0
W3,6,930,3,1,0.1
W3,6,930,4,0,0
W3,6,930,5,1,0.1
W3,6,930,6,5,0.5
W3,6,930,7,3,0.3
W3,6,931,1,0,0
W3,6,931,2,0,0
W3,6,931,3,0,0
W3,6,931,4,1,0.1
W3,6,931,5,0,0
W3,6,931,6,7,0.7
W3,6,931,7,2,0.2
W3,6,932,1,0,0
W3,6,932,2,0,0
W3,6,932,3,0,0
W3,6,932,4,1,0.1
W3,6,932,5,1,0.1
W3,6,932,6,5,0.5
W3,6,932,7,3,0.3
W3,6,933,1,0,0
W3,6,933,2,1,0.1
W3,6,933,3,0,0
W3,6,933,4,0,0
W3,6,933,5,0,0
W3,6,933,6,6,0.6
W3,6,933,7,3,0.3
W3,6,934,1,0,0
W3,6,934,2,0,0
W3,6,934,3,1,0.1
W3,6,934,4,0,0
W3,6,934,5,1,0.1
W3,6,934,6,5,0.5
W3,6,934,7,3,0.3
W3,6,935,1,0,0
W3,6,935,2,0,0
W3,6,935,3,1,0.1
W3,6,935,4,0,0
W3,6,935,5,1,0.1
W3,6,935,6,5,0.5
W3,6,935,7,3,0.3
W3,6,936,1,0,0
W3,6,936,2,0,0
W3,6,936,3,1,0.1
W3,6,936,4,1,0.1
W3,6,936,5,0,0
W3,6,936,6,5,0.5
W3,6,936,7,3,0.3
W3,6,937,1,0,0
W3,6,937,2,0,0
W3,6,937,3,1,0.1
W3,6,937,4,2,0.2
W3,6,937,5,0,0
W3,6,937,6,3,0.3
W3,6,937,7,4,0.4
W3,6,938,1,0,0
W3,6,938,2,0,0
W3,6,938,3,0,0
W3,6,938,4,0,0
W3,6,938,5,1,0.1
W3,6,938,6,7,0.7
W3,6,938,7,2,0.2
W3,6,939,1,0,0
W3,6,939,2,0,0
W3,6,939,3,0,0
W3,6,939,4,2,0.2
W3,6,939,5,0,0
W3,6,939,6,5,0.5
W3,6,939,7,3,0.3
W3,6,940,1,0,0
W3,6,940,2,0,0
W3,6,940,3,0,0
W3,6,940,4,1,0.1
W3,6,940,5,1,0.1
W3,6,940,6,5,0.5
W3,6,940,7,3,0.3
W3,6,941,1,1,0.1
W3,6,941,2,0,0
W3,6,941,3,0,0
W3,6,941,4,0,0
W3,6,941,5,0,0
W3,6,941,6,6,0.6
W3,6,941,7,3,0.3
W3,6,942,1,0,0
W3,6,942,2,0,0
W3,6,942,3,0,0
W3,6,942,4,1,0.1
W3,6,942,5,1,0.1
W3,6,942,6,5,0.5
W3,6,942,7,3,0.3
W3,6,943,1,1,0.1
W3,6,943,2,0,0
W3,6,943,3,0,0
W3,6,943,4,0,0
W3,6,943,5,0,0
W3,6,943,6,6,0.6
W3,6,943,7,3,0.3
W3,6,944,1,0,0
W3,6,944,2,0,0
W3,6,944,3,0,0
W3,6,944,4,2,0.2
W3,6,944,5,1,0.1
W3,6,944,6,3,0.3
W3,6,944,7,4,0.4
W3,6,945,1,0,0
W3,6,945,2,0,0
W3,6,945,3,0,0
W3,6,945,4,1,0.1
W3,6,945,5,0,0
W3,6,945,6,7,0.7
W3,6,945,7,2,0.2
W3,6,946,1,0,0
W3,6,946,2,0,0
W3,6,946,3,1,0.1
W3,6,946,4,0,0
W3,6,946,5,0,0
W3,6,946,6,7,0.7
W3,6,946,7,2,0.2
W3,6,947,1,0,0
W3,6,947,2,0,0
W3,6,947,3,0,0
W3,6,947,4,2,0.2
W3,6,947,5,0,0
W3,6,947,6,5,0.5
W3,6,947,7,3,0.3
W3,6,948,1,0,0
W3,6,948,2,0,0
W3,6,948,3,1,0.1
W3,6,948,4,0,0
W3,6,948,5,1,0.1
W3,6,948,6,5,0.5
W3,6,948,7,3,0.3
W3,6,949,1,0,0
W3,6,949,2,0,0
W3,6,949,3,1,0.1
W3,6,949,4,1,0.1
W3,6,949,5,0,0
W3,6,949,6,5,0.5
W3,6,949,7,3,0.3
W3,6,950,1,0,0
W3,6,950,2,0,0
W3,6,950,3,0,0
W3,6,950,4,2,0.2
W3,6,950,5,0,0
W3,6,950,6,5,0.5
W3,6,950,7,3,0.3
W3,6,951,1,0,0
W3,6,951,2,1,0.1
W3,6,951,3,0,0
W3,6,951,4,0,0
W3,6,951,5,0,0
W3,6,951,6,6,0.6
W3,6,951,7,3,0.3
W3,6,952,1,0,0
W3,6,952,2,0,0
W3,6,952,3,0,0
W3,6,952,4,1,0.1
W3,6,952,5,1,0.1
W3,6,952,6,5,0.5
W3,6,952,7,3,0.3
W3,6,953,1,0,0
W3,6,953,2,0,0
W3,6,953,3,3,0.3
W3,6,953,4,0,0
W3,6,953,5,0,0
W3,6,953,6,3,0.3
W3,6,953,7,4,0.4
W3,6,954,1,0,0
W3,6,954,2,0,0
W3,6,954,3,0,0
W3,6,954,4,1,0.1
W3,6,954,5,0,0
W3,6,954,6,7,0.7
W3,6,954,7,2,0.2
W3,6,955,1,0,0
W3,6,955,2,0,0
W3,6,955,3,1,0.1
W3,6,955,4,1,0.1
W3,6,955,5,0,0
W3,6,955,6,5,0.5
W3,6,955,7,3,0.3
W3,6,956,1,0,0
W3,6,956,2,0,0
W3,6,956,3,0,0
W3,6,956,4,1,0.1
W3,6,956,5,0,0
W3,6,956,6,7,0.7
W3,6,956,7,2,0.2
W3,6,957,1,0,0
W3,6,957,2,0,0
W3,6,957,3,1,0.1
W3,6,957,4,1,0.1
W3,6,957,5,0,0
W3,6,957,6,5,0.5
W3,6,957,7,3,0.3
W3,6,958,1,0,0
W3,6,958,2,0,0
W3,6,958,3,0,0
W3,6,958,4,1,0.1
W3,6,958,5,1,0.1
W3,6,958,6,5,0.5
W3,6,958,7,3,0.3
W3,6,959,1,0,0
W3,6,959,2,0,0
W3,6,959,3,1,0.1
W3,6,959,4,0,0
W3,6,959,5,1,0.1
W3,6,959,6,5,0.5
W3,6,959,7,3,0.3
W3,6,960,1,0,0
W3,6,960,2,0,0
W3,6,960,3,0,0
W3,6,960,4,1,0.1
W3,6,960,5,0,0
W3,6,960,6,7,0.7
W3,6,960,7,2,0.2
W3,6,961,1,0,0
W3,6,961,2,0,0
W3,6,961,3,0,0
W3,6,961,4,2,0.2
W3,6,961,5,0,0
W3,6,961,6,5,0.5
W3,6,961,7,3,0.3
W3,6,962,1,0,0
W3,6,962,2,0,0
W3,6,962,3,0,0
W3,6,962,4,1,0.1
W3,6,962,5,0,0
W3,6,962,6,7,0.7
W3,6,962,7,2,0.2
W3,6,963,1,0,0
W3,6,963,2,0,0
W3,6,963,3,1,0.1
W3,6,963,4,0,0
W3,6,963,5,1,0.1
W3,6,963,6,5,0.5
W3,6,963,7,3,0.3
W3,6,964,1,0,0
W3,6,964,2,0,0
W3,6,964,3,0,0
W3,6,964,4,1,0.1
W3,6,964,5,0,0
W3,6,964,6,7,0.7
W3,6,964,7,2,0.2
W3,6,965,1,0,0
W3,6,965,2,0,0
W3,6,965,3,1,0.1
W3,6,965,4,1,0.1
W3,6,965,5,0,0
W3,6,965,6,5,0.5
W3,6,965,7,3,0.3
W3,6,966,1,0,0
W3,6,966,2,1,0.1
W3,6,966,3,0,0
W3,6,966,4,0,0
W3,6,966,5,0,0
W3,6,966,6,6,0.6
W3,6,966,7,3,0.3
W3,6,967,1,0,0
W3,6,967,2,0,0
W3,6,967,3,0,0
W3,6,967,4,1,0.1
W3,6,967,5,0,0
W3,6,967,6,7,0.7
W3,6,967,7,2,0.2
W3,6,968,1,0,0
W3,6,968,2,0,0
W3,6,968,3,1,0.1
W3,6,968,4,0,0
W3,6,968,5,1,0.1
W3,6,968,6,5,0.5
W3,6,968,7,3,0.3
W3,6,969,1,0,0
W3,6,969,2,0,0
W3,6,969,3,0,0
W3,6,969,4,1,0.1
W3,6,969,5,1,0.1
W3,6,969,6,5,0.5
W3,6,969,7,3,0.3
W3,6,970,1,0,0
W3,6,970,2,0,0
W3,6,970,3,1,0.1
W3,6,970,4,1,0.1
W3,6,970,5,0,0
W3,6,970,6,5,0.5
W3,6,970,7,3,0.3
W3,6,971,1,0,0
W3,6,971,2,0,0
W3,6,971,3,0,0
W3,6,971,4,2,0.2
W3,6,971,5,1,0.1
W3,6,971,6,3,0.3
W3,6,971,7,4,0.4
W3,6,972,1,0,0
W3,6,972,2,0,0
W3,6,972,3,0,0
W3,6,972,4,1,0.1
W3,6,972,5,0,0
W3,6,972,6,7,0.7
W3,6,972,7,2,0.2
W3,6,973,1,0,0
W3,6,973,2,0,0
W3,6,973,3,1,0.1
W3,6,973,4,0,0
W3,6,973,5,0,0
W3,6,973,6,7,0.7
W3,6,973,7,2,0.2
W3,6,974,1,0,0
W3,6,974,2,0,0
W3,6,974,3,0,0
W3,6,974,4,2,0.2
W3,6,974,5,0,0
W3,6,974,6,5,0.5
W3,6,974,7,3,0.3
W3,6,975,1,0,0
W3,6,975,2,0,0
W3,6,975,3,0,0
W3,6,975,4,1,0.1
W3,6,975,5,0,0
W3,6,975,6,7,0.7
W3,6,975,7,2,0.2
W3,6,976,1,0,0
W3,6,976,2,0,0
W3,6,976,3,0,0
W3,6,976,4,1,0.1
W3,6,976,5,1,0.1
W3,6,976,6,5,0.5
W3,6,976,7,3,0.3
W3,6,977,1,0,0
W3,6,977,2,0,0
W3,6,977,3,0,0
W3,6,977,4,1,0.1
W3,6,977,5,0,0
W3,6,977,6,7,0.7
W3,6,977,7,2,0.2
W3,6,978,1,0,0
W3,6,978,2,0,0
W3,6,978,3,1,0.1
W3,6,978,4,0,0
W3,6,978,5,1,0.1
W3,6,978,6,5,0.5
W3,6,978,7,3,0.3
W3,6,979,1,0,0
W3,6,979,2,0,0
W3,6,979,3,0,0
W3,6,979,4,2,0.2
W3,6,979,5,1,0.1
W3,6,979,6,3,0.3
W3,6,979,7,4,0.4
W3,6,980,1,0,0
W3,6,980,2,1,0.1
W3,6,980,3,0,0
W3,6,980,4,0,0
W3,6,980,5,0,0
W3,6,980,6,6,0.6
W3,6,980,7,3,0.3
W3,6,981,1,0,0
W3,6,981,2,0,0
W3,6,981,3,1,0.1
W3,6,981,4,0,0
W3,6,981,5,1,0.1
W3,6,981,6,5,0.5
W3,6,981,7,3,0.3
W3,6,982,1,0,0
W3,6,982,2,0,0
W3,6,982,3,1,0.1
W3,6,982,4,2,0.2
W3,6,982,5,0,0
W3,6,982,6,3,0.3
W3,6,982,7,4,0.4
W3,6,983,1,0,0
W3,6,983,2,0,0
W3,6,983,3,0,0
W3,6,983,4,2,0.2
W3,6,983,5,0,0
W3,6,983,6,5,0.5
W3,6,983,7,3,0.3
W3,6,984,1,0,0
W3,6,984,2,0,0
W3,6,984,3,0,0
W3,6,984,4,2,0.2
W3,6,984,5,0,0
W3,6,984,6,5,0.5
W3,6,984,7,3,0.3
W3,6,985,1,0,0
W3,6,985,2,0,0
W3,6,985,3,1,0.1
W3,6,985,4,2,0.2
W3,6,985,5,0,0
W3,6,985,6,3,0.3
W3,6,985,7,4,0.4
W3,6,986,1,0,0
W3,6,986,2,0,0
W3,6,986,3,1,0.1
W3,6,986,4,2,0.2
W3,6,986,5,0,0
W3,6,986,6,3,0.3
W3,6,986,7,4,0.4
W3,6,987,1,0,0
W3,6,987,2,0,0
W3,6,987,3,0,0
W3,6,987,4,1,0.1
W3,6,987,5,1,0.1
W3,6,987,6,5,0.5
W3,6,987,7,3,0.3
W3,6,988,1,0,0
W3,6,988,2,1,0.1
W3,6,988,3,0,0
W3,6,988,4,0,0
W3,6,988,5,0,0
W3,6,988,6,6,0.6
W3,6,988,7,3,0.3
W3,6,989,1,0,0
W3,6,989,2,0,0
W3,6,989,3,0,0
W3,6,989,4,1,0.1
W3,6,989,5,1,0.1
W3,6,989,6,5,0.5
W3,6,989,7,3,0.3
W3,6,990,1,0,0
W3,6,990,2,0,0
W3,6,990,3,1,0.1
W3,6,990,4,0,0
W3,6,990,5,1,0.1
W3,6,990,6,5,0.5
W3,6,990,7,3,0.3
W3,6,991,1,0,0
W3,6,991,2,0,0
W3,6,991,3,1,0.1
W3,6,991,4,0,0
W3,6,991,5,1,0.1
W3,6,991,6,5,0.5
W3,6,991,7,3,0.3
W3,6,992,1,0,0
W3,6,992,2,0,0
W3,6,992,3,0,0
W3,6,992,4,2,0.2
W3,6,992,5,0,0
W3,6,992,6,5,0.5
W3,6,992,7,3,0.3
W3,6,993,1,0,0
W3,6,993,2,0,0
W3,6,993,3,0,0
W3,6,993,4,2,0.2
W3,6,993,5,1,0.1
W3,6,993,6,3,0.3
W3,6,993,7,4,0.4
W3,6,994,1,0,0
W3,6,994,2,0,0
W3,6,994,3,1,0.1
W3,6,994,4,0,0
W3,6,994,5,0,0
W3,6,994,6,7,0.7
W3,6,994,7,2,0.2
W3,6,995,1,0,0
W3,6,995,2,0,0
W3,6,995,3,0,0
W3,6,995,4,2,0.2
W3,6,995,5,1,0.1
W3,6,995,6,3,0.3
W3,6,995,7,4,0.4
W3,6,996,1,0,0
W3,6,996,2,0,0
W3,6,996,3,0,0
W3,6,996,4,1,0.1
W3,6,996,5,1,0.1
W3,6,996,6,5,0.5
W3,6,996,7,3,0.3
W3,6,997,1,0,0
W3,6,997,2,0,0
W3,6,997,3,0,0
W3,6,997,4,2,0.2
W3,6,997,5,0,0
W3,6,997,6,5,0.5
W3,6,997,7,3,0.3
W3,6,998,1,0,0
W3,6,998,2,0,0
W3,6,998,3,1,0.1
W3,6,998,4,1,0.1
W3,6,998,5,0,0
W3,6,998,6,5,0.5
W3,6,998,7,3,0.3
W3,6,999,1,0,0
W3,6,999,2,0,0
W3,6,999,3,1,0.1
W3,6,999,4,1,0.1
W3,6,999,5,0,0
W3,6,999,6,5,0.5
W3,6,999,7,3,0.3
W3,6,1000,1,0,0
W3,6,1000,2,0,0
W3,6,1000,3,0,0
W3,6,1000,4,2,0.2
W3,6,1000,5,0,0
W3,6,1000,6,5,0.5
W3,6,1000,7,3,0.3
W4,3,1,1,0,0
W4,3,1,2,0,0
W4,3,1,3,0,0
W4,3,1,4,0,0
W4,3,1,5,0,0
W4,3,1,6,1,1
W4,3,1,7,0,0
W4,3,2,1,0,0
W4,3,2,2,0,0
W4,3,2,3,0,0
W4,3,2,4,0,0
W4,3,2,5,0,0
W4,3,2,6,1,1
W4,3,2,7,0,0
W4,3,3,1,0,0
W4,3,3,2,0,0
W4,3,3,3,0,0
W4,3,3,4,0,0
W4,3,3,5,0,0
W4,3,3,6,1,1
W4,3,3,7,0,0
W4,3,4,1,0,0
W4,3,4,2,0,0
W4,3,4,3,0,0
W4,3,4,4,0,0
W4,3,4,5,0,0
W4,3,4,6,1,1
W4,3,4,7,0,0
W4,3,5,1,0,0
W4,3,5,2,0,0
W4,3,5,3,0,0
W4,3,5,4,0,0
W4,3,5,5,0,0
W4,3,5,6,1,1
W4,3,5,7,0,0
W4,3,6,1,0,0
W4,3,6,2,0,0
W4,3,6,3,0,0
W4,3,6,4,0,0
W4,3,6,5,0,0
W4,3,6,6,1,1
W4,3,6,7,0,0
W4,3,7,1,0,0
W4,3,7,2,0,0
W4,3,7,3,0,0
W4,3,7,4,0,0
W4,3,7,5,0,0
W4,3,7,6,1,1
W4,3,7,7,0,0
W4,3,8,1,0,0
W4,3,8,2,0,0
W4,3,8,3,0,0
W4,3,8,4,0,0
W4,3,8,5,0,0
W4,3,8,6,1,1
W4,3,8,7,0,0
W4,3,9,1,0,0
W4,3,9,2,0,0
W4,3,9,3,0,0
W4,3,9,4,0,0
W4,3,9,5,0,0
W4,3,9,6,1,1
W4,3,9,7,0,0
W4,3,10,1,0,0
W4,3,10,2,0,0
W4,3,10,3,0,0
W4,3,10,4,0,0
W4,3,10,5,0,0
W4,3,10,6,1,1
W4,3,10,7,0,0
W4,3,11,1,0,0
W4,3,11,2,0,0
W4,3,11,3,0,0
W4,3,11,4,0,0
W4,3,11,5,0,0
W4,3,11,6,1,1
W4,3,11,7,0,0
W4,3,12,1,0,0
W4,3,12,2,0,0
W4,3,12,3,0,0
W4,3,12,4,0,0
W4,3,12,5,0,0
W4,3,12,6,1,1
W4,3,12,7,0,0
W4,3,13,1,0,0
W4,3,13,2,0,0
W4,3,13,3,0,0
W4,3,13,4,0,0
W4,3,13,5,0,0
W4,3,13,6,1,1
W4,3,13,7,0,0
W4,3,14,1,0,0
W4,3,14,2,0,0
W4,3,14,3,0,0
W4,3,14,4,0,0
W4,3,14,5,0,0
W4,3,14,6,1,1
W4,3,14,7,0,0
W4,3,15,1,0,0
W4,3,15,2,0,0
W4,3,15,3,0,0
W4,3,15,4,0,0
W4,3,15,5,0,0
W4,3,15,6,1,1
W4,3,15,7,0,0
W4,3,16,1,0,0
W4,3,16,2,0,0
W4,3,16,3,0,0
W4,3,16,4,0,0
W4,3,16,5,0,0
W4,3,16,6,1,1
W4,3,16,7,0,0
W4,3,17,1,0,0
W4,3,17,2,0,0
W4,3,17,3,0,0
W4,3,17,4,0,0
W4,3,17,5,0,0
W4,3,17,6,1,1
W4,3,17,7,0,0
W4,3,18,1,0,0
W4,3,18,2,0,0
W4,3,18,3,0,0
W4,3,18,4,0,0
W4,3,18,5,0,0
W4,3,18,6,1,1
W4,3,18,7,0,0
W4,3,19,1,0,0
W4,3,19,2,0,0
W4,3,19,3,0,0
W4,3,19,4,0,0
W4,3,19,5,0,0
W4,3,19,6,1,1
W4,3,19,7,0,0
W4,3,20,1,0,0
W4,3,20,2,0,0
W4,3,20,3,0,0
W4,3,20,4,0,0
W4,3,20,5,0,0
W4,3,20,6,1,1
W4,3,20,7,0,0
W4,3,21,1,0,0
W4,3,21,2,0,0
W4,3,21,3,0,0
W4,3,21,4,0,0
W4,3,21,5,0,0
W4,3,21,6,1,1
W4,3,21,7,0,0
W4,3,22,1,0,0
W4,3,22,2,0,0
W4,3,22,3,0,0
W4,3,22,4,0,0
W4,3,22,5,0,0
W4,3,22,6,1,1
W4,3,22,7,0,0
W4,3,23,1,0,0
W4,3,23,2,0,0
W4,3,23,3,0,0
W4,3,23,4,0,0
W4,3,23,5,0,0
W4,3,23,6,1,1
W4,3,23,7,0,0
W4,3,24,1,0,0
W4,3,24,2,0,0
W4,3,24,3,0,0
W4,3,24,4,0,0
W4,3,24,5,0,0
W4,3,24,6,1,1
W4,3,24,7,0,0
W4,3,25,1,0,0
W4,3,25,2,0,0
W4,3,25,3,0,0
W4,3,25,4,0,0
W4,3,25,5,0,0
W4,3,25,6,1,1
W4,3,25,7,0,0
W4,3,26,1,0,0
W4,3,26,2,0,0
W4,3,26,3,0,0
W4,3,26,4,0,0
W4,3,26,5,0,0
W4,3,26,6,1,1
W4,3,26,7,0,0
W4,3,27,1,0,0
W4,3,27,2,0,0
W4,3,27,3,0,0
W4,3,27,4,0,0
W4,3,27,5,0,0
W4,3,27,6,1,1
W4,3,27,7,0,0
W4,3,28,1,0,0
W4,3,28,2,0,0
W4,3,28,3,0,0
W4,3,28,4,0,0
W4,3,28,5,0,0
W4,3,28,6,1,1
W4,3,28,7,0,0
W4,3,29,1,0,0
W4,3,29,2,0,0
W4,3,29,3,0,0
W4,3,29,4,0,0
W4,3,29,5,0,0
W4,3,29,6,1,1
W4,3,29,7,0,0
W4,3,30,1,0,0
W4,3,30,2,0,0
W4,3,30,3,0,0
W4,3,30,4,0,0
W4,3,30,5,0,0
W4,3,30,6,1,1
W4,3,30,7,0,0
W4,3,31,1,0,0
W4,3,31,2,0,0
W4,3,31,3,0,0
W4,3,31,4,0,0
W4,3,31,5,0,0
W4,3,31,6,1,1
W4,3,31,7,0,0
W4,3,32,1,0,0
W4,3,32,2,0,0
W4,3,32,3,0,0
W4,3,32,4,0,0
W4,3,32,5,0,0
W4,3,32,6,1,1
W4,3,32,7,0,0
W4,3,33,1,0,0
W4,3,33,2,0,0
W4,3,33,3,0,0
W4,3,33,4,0,0
W4,3,33,5,0,0
W4,3,33,6,1,1
W4,3,33,7,0,0
W4,3,34,1,0,0
W4,3,34,2,0,0
W4,3,34,3,0,0
