Community,Replicate,RankDifference,InteractionType,Count,TotalCount,Fraction
W5,998,8,coexistence,0,1,0
W5,999,1,coexistence,2,8,0.25
W5,999,2,coexistence,2,7,0.2857142857142857
W5,999,3,coexistence,1,6,0.16666666666666666
W5,999,4,coexistence,0,5,0
W5,999,5,coexistence,2,4,0.5
W5,999,6,coexistence,0,3,0
W5,999,7,coexistence,1,2,0.5
W5,999,8,coexistence,0,1,0
W5,1000,1,coexistence,1,8,0.125
W5,1000,2,coexistence,1,7,0.14285714285714285
W5,1000,3,coexistence,3,6,0.5
W5,1000,4,coexistence,1,5,0.2
W5,1000,5,coexistence,1,4,0.25
W5,1000,6,coexistence,1,3,0.3333333333333333
W5,1000,7,coexistence,0,2,0
W5,1000,8,coexistence,0,1,0
W6,1,1,coexistence,2,2,1
W6,1,2,coexistence,0,1,0
W6,2,1,coexistence,1,2,0.5
W6,2,2,coexistence,1,1,1
W6,3,1,coexistence,1,2,0.5
W6,3,2,coexistence,1,1,1
W6,4,1,coexistence,1,2,0.5
W6,4,2,coexistence,1,1,1
W6,5,1,coexistence,2,2,1
W6,5,2,coexistence,0,1,0
W6,6,1,coexistence,1,2,0.5
W6,6,2,coexistence,1,1,1
W6,7,1,coexistence,1,2,0.5
W6,7,2,coexistence,1,1,1
W6,8,1,coexistence,2,2,1
W6,8,2,coexistence,0,1,0
W6,9,1,coexistence,1,2,0.5
W6,9,2,coexistence,1,1,1
W6,10,1,coexistence,1,2,0.5
W6,10,2,coexistence,1,1,1
W6,11,1,coexistence,2,2,1
W6,11,2,coexistence,0,1,0
W6,12,1,coexistence,2,2,1
W6,12,2,coexistence,0,1,0
W6,13,1,coexistence,1,2,0.5
W6,13,2,coexistence,1,1,1
W6,14,1,coexistence,2,2,1
W6,14,2,coexistence,0,1,0
W6,15,1,coexistence,2,2,1
W6,15,2,coexistence,0,1,0
W6,16,1,coexistence,1,2,0.5
W6,16,2,coexistence,1,1,1
W6,17,1,coexistence,1,2,0.5
W6,17,2,coexistence,1,1,1
W6,18,1,coexistence,2,2,1
W6,18,2,coexistence,0,1,0
W6,19,1,coexistence,2,2,1
W6,19,2,coexistence,0,1,0
W6,20,1,coexistence,1,2,0.5
W6,20,2,coexistence,1,1,1
W6,21,1,coexistence,1,2,0.5
W6,21,2,coexistence,1,1,1
W6,22,1,coexistence,2,2,1
W6,22,2,coexistence,0,1,0
W6,23,1,coexistence,1,2,0.5
W6,23,2,coexistence,1,1,1
W6,24,1,coexistence,2,2,1
W6,24,2,coexistence,0,1,0
W6,25,1,coexistence,1,2,0.5
W6,25,2,coexistence,1,1,1
W6,26,1,coexistence,2,2,1
W6,26,2,coexistence,0,1,0
W6,27,1,coexistence,1,2,0.5
W6,27,2,coexistence,1,1,1
W6,28,1,coexistence,2,2,1
W6,28,2,coexistence,0,1,0
W6,29,1,coexistence,1,2,0.5
W6,29,2,coexistence,1,1,1
W6,30,1,coexistence,1,2,0.5
W6,30,2,coexistence,1,1,1
W6,31,1,coexistence,1,2,0.5
W6,31,2,coexistence,1,1,1
W6,32,1,coexistence,2,2,1
W6,32,2,coexistence,0,1,0
W6,33,1,coexistence,2,2,1
W6,33,2,coexistence,0,1,0
W6,34,1,coexistence,1,2,0.5
W6,34,2,coexistence,1,1,1
W6,35,1,coexistence,1,2,0.5
W6,35,2,coexistence,1,1,1
W6,36,1,coexistence,2,2,1
W6,36,2,coexistence,0,1,0
W6,37,1,coexistence,2,2,1
W6,37,2,coexistence,0,1,0
W6,38,1,coexistence,1,2,0.5
W6,38,2,coexistence,1,1,1
W6,39,1,coexistence,1,2,0.5
W6,39,2,coexistence,1,1,1
W6,40,1,coexistence,1,2,0.5
W6,40,2,coexistence,1,1,1
W6,41,1,coexistence,1,2,0.5
W6,41,2,coexistence,1,1,1
W6,42,1,coexistence,1,2,0.5
W6,42,2,coexistence,1,1,1
W6,43,1,coexistence,1,2,0.5
W6,43,2,coexistence,1,1,1
W6,44,1,coexistence,1,2,0.5
W6,44,2,coexistence,1,1,1
W6,45,1,coexistence,1,2,0.5
W6,45,2,coexistence,1,1,1
W6,46,1,coexistence,2,2,1
W6,46,2,coexistence,0,1,0
W6,47,1,coexistence,1,2,0.5
W6,47,2,coexistence,1,1,1
W6,48,1,coexistence,1,2,0.5
W6,48,2,coexistence,1,1,1
W6,49,1,coexistence,1,2,0.5
W6,49,2,coexistence,1,1,1
W6,50,1,coexistence,1,2,0.5
W6,50,2,coexistence,1,1,1
W6,51,1,coexistence,1,2,0.5
W6,51,2,coexistence,1,1,1
W6,52,1,coexistence,1,2,0.5
W6,52,2,coexistence,1,1,1
W6,53,1,coexistence,1,2,0.5
W6,53,2,coexistence,1,1,1
W6,54,1,coexistence,1,2,0.5
W6,54,2,coexistence,1,1,1
W6,55,1,coexistence,1,2,0.5
W6,55,2,coexistence,1,1,1
W6,56,1,coexistence,1,2,0.5
W6,56,2,coexistence,1,1,1
W6,57,1,coexistence,1,2,0.5
W6,57,2,coexistence,1,1,1
W6,58,1,coexistence,2,2,1
W6,58,2,coexistence,0,1,0
W6,59,1,coexistence,2,2,1
W6,59,2,coexistence,0,1,0
W6,60,1,coexistence,1,2,0.5
W6,60,2,coexistence,1,1,1
W6,61,1,coexistence,1,2,0.5
W6,61,2,coexistence,1,1,1
W6,62,1,coexistence,1,2,0.5
W6,62,2,coexistence,1,1,1
W6,63,1,coexistence,1,2,0.5
W6,63,2,coexistence,1,1,1
W6,64,1,coexistence,1,2,0.5
W6,64,2,coexistence,1,1,1
W6,65,1,coexistence,1,2,0.5
W6,65,2,coexistence,1,1,1
W6,66,1,coexistence,1,2,0.5
W6,66,2,coexistence,1,1,1
W6,67,1,coexistence,1,2,0.5
W6,67,2,coexistence,1,1,1
W6,68,1,coexistence,1,2,0.5
W6,68,2,coexistence,1,1,1
W6,69,1,coexistence,1,2,0.5
W6,69,2,coexistence,1,1,1
W6,70,1,coexistence,1,2,0.5
W6,70,2,coexistence,1,1,1
W6,71,1,coexistence,1,2,0.5
W6,71,2,coexistence,1,1,1
W6,72,1,coexistence,1,2,0.5
W6,72,2,coexistence,1,1,1
W6,73,1,coexistence,2,2,1
W6,73,2,coexistence,0,1,0
W6,74,1,coexistence,1,2,0.5
W6,74,2,coexistence,1,1,1
W6,75,1,coexistence,2,2,1
W6,75,2,coexistence,0,1,0
W6,76,1,coexistence,1,2,0.5
W6,76,2,coexistence,1,1,1
W6,77,1,coexistence,2,2,1
W6,77,2,coexistence,0,1,0
W6,78,1,coexistence,1,2,0.5
W6,78,2,coexistence,1,1,1
W6,79,1,coexistence,1,2,0.5
W6,79,2,coexistence,1,1,1
W6,80,1,coexistence,2,2,1
W6,80,2,coexistence,0,1,0
W6,81,1,coexistence,1,2,0.5
W6,81,2,coexistence,1,1,1
W6,82,1,coexistence,2,2,1
W6,82,2,coexistence,0,1,0
W6,83,1,coexistence,2,2,1
W6,83,2,coexistence,0,1,0
W6,84,1,coexistence,2,2,1
W6,84,2,coexistence,0,1,0
W6,85,1,coexistence,1,2,0.5
W6,85,2,coexistence,1,1,1
W6,86,1,coexistence,2,2,1
W6,86,2,coexistence,0,1,0
W6,87,1,coexistence,1,2,0.5
W6,87,2,coexistence,1,1,1
W6,88,1,coexistence,2,2,1
W6,88,2,coexistence,0,1,0
W6,89,1,coexistence,1,2,0.5
W6,89,2,coexistence,1,1,1
W6,90,1,coexistence,1,2,0.5
W6,90,2,coexistence,1,1,1
W6,91,1,coexistence,1,2,0.5
W6,91,2,coexistence,1,1,1
W6,92,1,coexistence,1,2,0.5
W6,92,2,coexistence,1,1,1
W6,93,1,coexistence,1,2,0.5
W6,93,2,coexistence,1,1,1
W6,94,1,coexistence,1,2,0.5
W6,94,2,coexistence,1,1,1
W6,95,1,coexistence,1,2,0.5
W6,95,2,coexistence,1,1,1
W6,96,1,coexistence,1,2,0.5
W6,96,2,coexistence,1,1,1
W6,97,1,coexistence,2,2,1
W6,97,2,coexistence,0,1,0
W6,98,1,coexistence,1,2,0.5
W6,98,2,coexistence,1,1,1
W6,99,1,coexistence,2,2,1
W6,99,2,coexistence,0,1,0
W6,100,1,coexistence,2,2,1
W6,100,2,coexistence,0,1,0
W6,101,1,coexistence,2,2,1
W6,101,2,coexistence,0,1,0
W6,102,1,coexistence,2,2,1
W6,102,2,coexistence,0,1,0
W6,103,1,coexistence,2,2,1
W6,103,2,coexistence,0,1,0
W6,104,1,coexistence,1,2,0.5
W6,104,2,coexistence,1,1,1
W6,105,1,coexistence,1,2,0.5
W6,105,2,coexistence,1,1,1
W6,106,1,coexistence,1,2,0.5
W6,106,2,coexistence,1,1,1
W6,107,1,coexistence,1,2,0.5
W6,107,2,coexistence,1,1,1
W6,108,1,coexistence,1,2,0.5
W6,108,2,coexistence,1,1,1
W6,109,1,coexistence,2,2,1
W6,109,2,coexistence,0,1,0
W6,110,1,coexistence,2,2,1
W6,110,2,coexistence,0,1,0
W6,111,1,coexistence,1,2,0.5
W6,111,2,coexistence,1,1,1
W6,112,1,coexistence,2,2,1
W6,112,2,coexistence,0,1,0
W6,113,1,coexistence,2,2,1
W6,113,2,coexistence,0,1,0
W6,114,1,coexistence,2,2,1
W6,114,2,coexistence,0,1,0
W6,115,1,coexistence,1,2,0.5
W6,115,2,coexistence,1,1,1
W6,116,1,coexistence,1,2,0.5
W6,116,2,coexistence,1,1,1
W6,117,1,coexistence,1,2,0.5
W6,117,2,coexistence,1,1,1
W6,118,1,coexistence,1,2,0.5
W6,118,2,coexistence,1,1,1
W6,119,1,coexistence,2,2,1
W6,119,2,coexistence,0,1,0
W6,120,1,coexistence,1,2,0.5
W6,120,2,coexistence,1,1,1
W6,121,1,coexistence,1,2,0.5
W6,121,2,coexistence,1,1,1
W6,122,1,coexistence,1,2,0.5
W6,122,2,coexistence,1,1,1
W6,123,1,coexistence,1,2,0.5
W6,123,2,coexistence,1,1,1
W6,124,1,coexistence,2,2,1
W6,124,2,coexistence,0,1,0
W6,125,1,coexistence,1,2,0.5
W6,125,2,coexistence,1,1,1
W6,126,1,coexistence,2,2,1
W6,126,2,coexistence,0,1,0
W6,127,1,coexistence,1,2,0.5
W6,127,2,coexistence,1,1,1
W6,128,1,coexistence,1,2,0.5
W6,128,2,coexistence,1,1,1
W6,129,1,coexistence,1,2,0.5
W6,129,2,coexistence,1,1,1
W6,130,1,coexistence,1,2,0.5
W6,130,2,coexistence,1,1,1
W6,131,1,coexistence,2,2,1
W6,131,2,coexistence,0,1,0
W6,132,1,coexistence,1,2,0.5
W6,132,2,coexistence,1,1,1
W6,133,1,coexistence,1,2,0.5
W6,133,2,coexistence,1,1,1
W6,134,1,coexistence,2,2,1
W6,134,2,coexistence,0,1,0
W6,135,1,coexistence,1,2,0.5
W6,135,2,coexistence,1,1,1
W6,136,1,coexistence,2,2,1
W6,136,2,coexistence,0,1,0
W6,137,1,coexistence,2,2,1
W6,137,2,coexistence,0,1,0
W6,138,1,coexistence,2,2,1
W6,138,2,coexistence,0,1,0
W6,139,1,coexistence,1,2,0.5
W6,139,2,coexistence,1,1,1
W6,140,1,coexistence,1,2,0.5
W6,140,2,coexistence,1,1,1
W6,141,1,coexistence,1,2,0.5
W6,141,2,coexistence,1,1,1
W6,142,1,coexistence,2,2,1
W6,142,2,coexistence,0,1,0
W6,143,1,coexistence,1,2,0.5
W6,143,2,coexistence,1,1,1
W6,144,1,coexistence,2,2,1
W6,144,2,coexistence,0,1,0
W6,145,1,coexistence,2,2,1
W6,145,2,coexistence,0,1,0
W6,146,1,coexistence,1,2,0.5
W6,146,2,coexistence,1,1,1
W6,147,1,coexistence,1,2,0.5
W6,147,2,coexistence,1,1,1
W6,148,1,coexistence,2,2,1
W6,148,2,coexistence,0,1,0
W6,149,1,coexistence,1,2,0.5
W6,149,2,coexistence,1,1,1
W6,150,1,coexistence,2,2,1
W6,150,2,coexistence,0,1,0
W6,151,1,coexistence,1,2,0.5
W6,151,2,coexistence,1,1,1
W6,152,1,coexistence,1,2,0.5
W6,152,2,coexistence,1,1,1
W6,153,1,coexistence,1,2,0.5
W6,153,2,coexistence,1,1,1
W6,154,1,coexistence,1,2,0.5
W6,154,2,coexistence,1,1,1
W6,155,1,coexistence,1,2,0.5
W6,155,2,coexistence,1,1,1
W6,156,1,coexistence,1,2,0.5
W6,156,2,coexistence,1,1,1
W6,157,1,coexistence,2,2,1
W6,157,2,coexistence,0,1,0
W6,158,1,coexistence,1,2,0.5
W6,158,2,coexistence,1,1,1
W6,159,1,coexistence,2,2,1
W6,159,2,coexistence,0,1,0
W6,160,1,coexistence,1,2,0.5
W6,160,2,coexistence,1,1,1
W6,161,1,coexistence,2,2,1
W6,161,2,coexistence,0,1,0
W6,162,1,coexistence,1,2,0.5
W6,162,2,coexistence,1,1,1
W6,163,1,coexistence,1,2,0.5
W6,163,2,coexistence,1,1,1
W6,164,1,coexistence,2,2,1
W6,164,2,coexistence,0,1,0
W6,165,1,coexistence,2,2,1
W6,165,2,coexistence,0,1,0
W6,166,1,coexistence,1,2,0.5
W6,166,2,coexistence,1,1,1
W6,167,1,coexistence,1,2,0.5
W6,167,2,coexistence,1,1,1
W6,168,1,coexistence,1,2,0.5
W6,168,2,coexistence,1,1,1
W6,169,1,coexistence,2,2,1
W6,169,2,coexistence,0,1,0
W6,170,1,coexistence,1,2,0.5
W6,170,2,coexistence,1,1,1
W6,171,1,coexistence,1,2,0.5
W6,171,2,coexistence,1,1,1
W6,172,1,coexistence,2,2,1
W6,172,2,coexistence,0,1,0
W6,173,1,coexistence,1,2,0.5
W6,173,2,coexistence,1,1,1
W6,174,1,coexistence,1,2,0.5
W6,174,2,coexistence,1,1,1
W6,175,1,coexistence,1,2,0.5
W6,175,2,coexistence,1,1,1
W6,176,1,coexistence,2,2,1
W6,176,2,coexistence,0,1,0
W6,177,1,coexistence,2,2,1
W6,177,2,coexistence,0,1,0
W6,178,1,coexistence,1,2,0.5
W6,178,2,coexistence,1,1,1
W6,179,1,coexistence,1,2,0.5
W6,179,2,coexistence,1,1,1
W6,180,1,coexistence,1,2,0.5
W6,180,2,coexistence,1,1,1
W6,181,1,coexistence,1,2,0.5
W6,181,2,coexistence,1,1,1
W6,182,1,coexistence,1,2,0.5
W6,182,2,coexistence,1,1,1
W6,183,1,coexistence,1,2,0.5
W6,183,2,coexistence,1,1,1
W6,184,1,coexistence,2,2,1
W6,184,2,coexistence,0,1,0
W6,185,1,coexistence,2,2,1
W6,185,2,coexistence,0,1,0
W6,186,1,coexistence,1,2,0.5
W6,186,2,coexistence,1,1,1
W6,187,1,coexistence,2,2,1
W6,187,2,coexistence,0,1,0
W6,188,1,coexistence,2,2,1
W6,188,2,coexistence,0,1,0
W6,189,1,coexistence,1,2,0.5
W6,189,2,coexistence,1,1,1
W6,190,1,coexistence,1,2,0.5
W6,190,2,coexistence,1,1,1
W6,191,1,coexistence,2,2,1
W6,191,2,coexistence,0,1,0
W6,192,1,coexistence,1,2,0.5
W6,192,2,coexistence,1,1,1
W6,193,1,coexistence,1,2,0.5
W6,193,2,coexistence,1,1,1
W6,194,1,coexistence,1,2,0.5
W6,194,2,coexistence,1,1,1
W6,195,1,coexistence,2,2,1
W6,195,2,coexistence,0,1,0
W6,196,1,coexistence,1,2,0.5
W6,196,2,coexistence,1,1,1
W6,197,1,coexistence,1,2,0.5
W6,197,2,coexistence,1,1,1
W6,198,1,coexistence,1,2,0.5
W6,198,2,coexistence,1,1,1
W6,199,1,coexistence,2,2,1
W6,199,2,coexistence,0,1,0
W6,200,1,coexistence,2,2,1
W6,200,2,coexistence,0,1,0
W6,201,1,coexistence,1,2,0.5
W6,201,2,coexistence,1,1,1
W6,202,1,coexistence,1,2,0.5
W6,202,2,coexistence,1,1,1
W6,203,1,coexistence,1,2,0.5
W6,203,2,coexistence,1,1,1
W6,204,1,coexistence,1,2,0.5
W6,204,2,coexistence,1,1,1
W6,205,1,coexistence,1,2,0.5
W6,205,2,coexistence,1,1,1
W6,206,1,coexistence,1,2,0.5
W6,206,2,coexistence,1,1,1
W6,207,1,coexistence,1,2,0.5
W6,207,2,coexistence,1,1,1
W6,208,1,coexistence,2,2,1
W6,208,2,coexistence,0,1,0
W6,209,1,coexistence,1,2,0.5
W6,209,2,coexistence,1,1,1
W6,210,1,coexistence,2,2,1
W6,210,2,coexistence,0,1,0
W6,211,1,coexistence,2,2,1
W6,211,2,coexistence,0,1,0
W6,212,1,coexistence,1,2,0.5
W6,212,2,coexistence,1,1,1
W6,213,1,coexistence,2,2,1
W6,213,2,coexistence,0,1,0
W6,214,1,coexistence,1,2,0.5
W6,214,2,coexistence,1,1,1
W6,215,1,coexistence,1,2,0.5
W6,215,2,coexistence,1,1,1
W6,216,1,coexistence,1,2,0.5
W6,216,2,coexistence,1,1,1
W6,217,1,coexistence,1,2,0.5
W6,217,2,coexistence,1,1,1
W6,218,1,coexistence,1,2,0.5
W6,218,2,coexistence,1,1,1
W6,219,1,coexistence,1,2,0.5
W6,219,2,coexistence,1,1,1
W6,220,1,coexistence,1,2,0.5
W6,220,2,coexistence,1,1,1
W6,221,1,coexistence,1,2,0.5
W6,221,2,coexistence,1,1,1
W6,222,1,coexistence,1,2,0.5
W6,222,2,coexistence,1,1,1
W6,223,1,coexistence,1,2,0.5
W6,223,2,coexistence,1,1,1
W6,224,1,coexistence,1,2,0.5
W6,224,2,coexistence,1,1,1
W6,225,1,coexistence,2,2,1
W6,225,2,coexistence,0,1,0
W6,226,1,coexistence,1,2,0.5
W6,226,2,coexistence,1,1,1
W6,227,1,coexistence,1,2,0.5
W6,227,2,coexistence,1,1,1
W6,228,1,coexistence,1,2,0.5
W6,228,2,coexistence,1,1,1
W6,229,1,coexistence,1,2,0.5
W6,229,2,coexistence,1,1,1
W6,230,1,coexistence,2,2,1
W6,230,2,coexistence,0,1,0
W6,231,1,coexistence,1,2,0.5
W6,231,2,coexistence,1,1,1
W6,232,1,coexistence,1,2,0.5
W6,232,2,coexistence,1,1,1
W6,233,1,coexistence,1,2,0.5
W6,233,2,coexistence,1,1,1
W6,234,1,coexistence,1,2,0.5
W6,234,2,coexistence,1,1,1
W6,235,1,coexistence,1,2,0.5
W6,235,2,coexistence,1,1,1
W6,236,1,coexistence,1,2,0.5
W6,236,2,coexistence,1,1,1
W6,237,1,coexistence,1,2,0.5
W6,237,2,coexistence,1,1,1
W6,238,1,coexistence,1,2,0.5
W6,238,2,coexistence,1,1,1
W6,239,1,coexistence,1,2,0.5
W6,239,2,coexistence,1,1,1
W6,240,1,coexistence,1,2,0.5
W6,240,2,coexistence,1,1,1
W6,241,1,coexistence,1,2,0.5
W6,241,2,coexistence,1,1,1
W6,242,1,coexistence,1,2,0.5
W6,242,2,coexistence,1,1,1
W6,243,1,coexistence,1,2,0.5
W6,243,2,coexistence,1,1,1
W6,244,1,coexistence,1,2,0.5
W6,244,2,coexistence,1,1,1
W6,245,1,coexistence,1,2,0.5
W6,245,2,coexistence,1,1,1
W6,246,1,coexistence,1,2,0.5
W6,246,2,coexistence,1,1,1
W6,247,1,coexistence,1,2,0.5
W6,247,2,coexistence,1,1,1
W6,248,1,coexistence,1,2,0.5
W6,248,2,coexistence,1,1,1
W6,249,1,coexistence,1,2,0.5
W6,249,2,coexistence,1,1,1
W6,250,1,coexistence,1,2,0.5
W6,250,2,coexistence,1,1,1
W6,251,1,coexistence,2,2,1
W6,251,2,coexistence,0,1,0
W6,252,1,coexistence,1,2,0.5
W6,252,2,coexistence,1,1,1
W6,253,1,coexistence,1,2,0.5
W6,253,2,coexistence,1,1,1
W6,254,1,coexistence,2,2,1
W6,254,2,coexistence,0,1,0
W6,255,1,coexistence,1,2,0.5
W6,255,2,coexistence,1,1,1
W6,256,1,coexistence,1,2,0.5
W6,256,2,coexistence,1,1,1
W6,257,1,coexistence,1,2,0.5
W6,257,2,coexistence,1,1,1
W6,258,1,coexistence,1,2,0.5
W6,258,2,coexistence,1,1,1
W6,259,1,coexistence,1,2,0.5
W6,259,2,coexistence,1,1,1
W6,260,1,coexistence,1,2,0.5
W6,260,2,coexistence,1,1,1
W6,261,1,coexistence,2,2,1
W6,261,2,coexistence,0,1,0
W6,262,1,coexistence,1,2,0.5
W6,262,2,coexistence,1,1,1
W6,263,1,coexistence,1,2,0.5
W6,263,2,coexistence,1,1,1
W6,264,1,coexistence,1,2,0.5
W6,264,2,coexistence,1,1,1
W6,265,1,coexistence,1,2,0.5
W6,265,2,coexistence,1,1,1
W6,266,1,coexistence,2,2,1
W6,266,2,coexistence,0,1,0
W6,267,1,coexistence,1,2,0.5
W6,267,2,coexistence,1,1,1
W6,268,1,coexistence,1,2,0.5
W6,268,2,coexistence,1,1,1
W6,269,1,coexistence,1,2,0.5
W6,269,2,coexistence,1,1,1
W6,270,1,coexistence,1,2,0.5
W6,270,2,coexistence,1,1,1
W6,271,1,coexistence,1,2,0.5
W6,271,2,coexistence,1,1,1
W6,272,1,coexistence,1,2,0.5
W6,272,2,coexistence,1,1,1
W6,273,1,coexistence,1,2,0.5
W6,273,2,coexistence,1,1,1
W6,274,1,coexistence,1,2,0.5
W6,274,2,coexistence,1,1,1
W6,275,1,coexistence,2,2,1
W6,275,2,coexistence,0,1,0
W6,276,1,coexistence,2,2,1
W6,276,2,coexistence,0,1,0
W6,277,1,coexistence,1,2,0.5
W6,277,2,coexistence,1,1,1
W6,278,1,coexistence,1,2,0.5
W6,278,2,coexistence,1,1,1
W6,279,1,coexistence,2,2,1
W6,279,2,coexistence,0,1,0
W6,280,1,coexistence,1,2,0.5
W6,280,2,coexistence,1,1,1
W6,281,1,coexistence,1,2,0.5
W6,281,2,coexistence,1,1,1
W6,282,1,coexistence,1,2,0.5
W6,282,2,coexistence,1,1,1
W6,283,1,coexistence,1,2,0.5
W6,283,2,coexistence,1,1,1
W6,284,1,coexistence,1,2,0.5
W6,284,2,coexistence,1,1,1
W6,285,1,coexistence,1,2,0.5
W6,285,2,coexistence,1,1,1
W6,286,1,coexistence,1,2,0.5
W6,286,2,coexistence,1,1,1
W6,287,1,coexistence,1,2,0.5
W6,287,2,coexistence,1,1,1
W6,288,1,coexistence,1,2,0.5
W6,288,2,coexistence,1,1,1
W6,289,1,coexistence,1,2,0.5
W6,289,2,coexistence,1,1,1
W6,290,1,coexistence,1,2,0.5
W6,290,2,coexistence,1,1,1
W6,291,1,coexistence,1,2,0.5
W6,291,2,coexistence,1,1,1
W6,292,1,coexistence,2,2,1
W6,292,2,coexistence,0,1,0
W6,293,1,coexistence,1,2,0.5
W6,293,2,coexistence,1,1,1
W6,294,1,coexistence,2,2,1
W6,294,2,coexistence,0,1,0
W6,295,1,coexistence,2,2,1
W6,295,2,coexistence,0,1,0
W6,296,1,coexistence,1,2,0.5
W6,296,2,coexistence,1,1,1
W6,297,1,coexistence,1,2,0.5
W6,297,2,coexistence,1,1,1
W6,298,1,coexistence,1,2,0.5
W6,298,2,coexistence,1,1,1
W6,299,1,coexistence,1,2,0.5
W6,299,2,coexistence,1,1,1
W6,300,1,coexistence,1,2,0.5
W6,300,2,coexistence,1,1,1
W6,301,1,coexistence,1,2,0.5
W6,301,2,coexistence,1,1,1
W6,302,1,coexistence,1,2,0.5
W6,302,2,coexistence,1,1,1
W6,303,1,coexistence,1,2,0.5
W6,303,2,coexistence,1,1,1
W6,304,1,coexistence,1,2,0.5
W6,304,2,coexistence,1,1,1
W6,305,1,coexistence,1,2,0.5
W6,305,2,coexistence,1,1,1
W6,306,1,coexistence,2,2,1
W6,306,2,coexistence,0,1,0
W6,307,1,coexistence,1,2,0.5
W6,307,2,coexistence,1,1,1
W6,308,1,coexistence,1,2,0.5
W6,308,2,coexistence,1,1,1
W6,309,1,coexistence,1,2,0.5
W6,309,2,coexistence,1,1,1
W6,310,1,coexistence,1,2,0.5
W6,310,2,coexistence,1,1,1
W6,311,1,coexistence,1,2,0.5
W6,311,2,coexistence,1,1,1
W6,312,1,coexistence,2,2,1
W6,312,2,coexistence,0,1,0
W6,313,1,coexistence,2,2,1
W6,313,2,coexistence,0,1,0
W6,314,1,coexistence,2,2,1
W6,314,2,coexistence,0,1,0
W6,315,1,coexistence,1,2,0.5
W6,315,2,coexistence,1,1,1
W6,316,1,coexistence,1,2,0.5
W6,316,2,coexistence,1,1,1
W6,317,1,coexistence,2,2,1
W6,317,2,coexistence,0,1,0
W6,318,1,coexistence,1,2,0.5
W6,318,2,coexistence,1,1,1
W6,319,1,coexistence,1,2,0.5
W6,319,2,coexistence,1,1,1
W6,320,1,coexistence,1,2,0.5
W6,320,2,coexistence,1,1,1
W6,321,1,coexistence,1,2,0.5
W6,321,2,coexistence,1,1,1
W6,322,1,coexistence,1,2,0.5
W6,322,2,coexistence,1,1,1
W6,323,1,coexistence,1,2,0.5
W6,323,2,coexistence,1,1,1
W6,324,1,coexistence,1,2,0.5
W6,324,2,coexistence,1,1,1
W6,325,1,coexistence,1,2,0.5
W6,325,2,coexistence,1,1,1
W6,326,1,coexistence,1,2,0.5
W6,326,2,coexistence,1,1,1
W6,327,1,coexistence,1,2,0.5
W6,327,2,coexistence,1,1,1
W6,328,1,coexistence,1,2,0.5
W6,328,2,coexistence,1,1,1
W6,329,1,coexistence,1,2,0.5
W6,329,2,coexistence,1,1,1
W6,330,1,coexistence,2,2,1
W6,330,2,coexistence,0,1,0
W6,331,1,coexistence,1,2,0.5
W6,331,2,coexistence,1,1,1
W6,332,1,coexistence,1,2,0.5
W6,332,2,coexistence,1,1,1
W6,333,1,coexistence,2,2,1
W6,333,2,coexistence,0,1,0
W6,334,1,coexistence,1,2,0.5
W6,334,2,coexistence,1,1,1
W6,335,1,coexistence,1,2,0.5
W6,335,2,coexistence,1,1,1
W6,336,1,coexistence,1,2,0.5
W6,336,2,coexistence,1,1,1
W6,337,1,coexistence,1,2,0.5
W6,337,2,coexistence,1,1,1
W6,338,1,coexistence,2,2,1
W6,338,2,coexistence,0,1,0
W6,339,1,coexistence,1,2,0.5
W6,339,2,coexistence,1,1,1
W6,340,1,coexistence,1,2,0.5
W6,340,2,coexistence,1,1,1
W6,341,1,coexistence,1,2,0.5
W6,341,2,coexistence,1,1,1
W6,342,1,coexistence,1,2,0.5
W6,342,2,coexistence,1,1,1
W6,343,1,coexistence,2,2,1
W6,343,2,coexistence,0,1,0
W6,344,1,coexistence,2,2,1
W6,344,2,coexistence,0,1,0
W6,345,1,coexistence,2,2,1
W6,345,2,coexistence,0,1,0
W6,346,1,coexistence,1,2,0.5
W6,346,2,coexistence,1,1,1
W6,347,1,coexistence,1,2,0.5
W6,347,2,coexistence,1,1,1
W6,348,1,coexistence,1,2,0.5
W6,348,2,coexistence,1,1,1
W6,349,1,coexistence,2,2,1
W6,349,2,coexistence,0,1,0
W6,350,1,coexistence,2,2,1
W6,350,2,coexistence,0,1,0
W6,351,1,coexistence,1,2,0.5
W6,351,2,coexistence,1,1,1
W6,352,1,coexistence,1,2,0.5
W6,352,2,coexistence,1,1,1
W6,353,1,coexistence,1,2,0.5
W6,353,2,coexistence,1,1,1
W6,354,1,coexistence,1,2,0.5
W6,354,2,coexistence,1,1,1
W6,355,1,coexistence,2,2,1
W6,355,2,coexistence,0,1,0
W6,356,1,coexistence,1,2,0.5
W6,356,2,coexistence,1,1,1
W6,357,1,coexistence,2,2,1
W6,357,2,coexistence,0,1,0
W6,358,1,coexistence,1,2,0.5
W6,358,2,coexistence,1,1,1
W6,359,1,coexistence,1,2,0.5
W6,359,2,coexistence,1,1,1
W6,360,1,coexistence,1,2,0.5
W6,360,2,coexistence,1,1,1
W6,361,1,coexistence,2,2,1
W6,361,2,coexistence,0,1,0
W6,362,1,coexistence,1,2,0.5
W6,362,2,coexistence,1,1,1
W6,363,1,coexistence,1,2,0.5
W6,363,2,coexistence,1,1,1
W6,364,1,coexistence,1,2,0.5
