Community,CommunitySize,CommunityPairSize,CommunitiyMotifSize,Replicate,Motif,Count,Fraction
C1R7,7,21,35,336,5,3,0.08571428571428572
C1R7,7,21,35,336,6,2,0.05714285714285714
C1R7,7,21,35,336,7,0,0
C1R7,7,21,35,337,1,1,0.02857142857142857
C1R7,7,21,35,337,2,15,0.42857142857142855
C1R7,7,21,35,337,3,3,0.08571428571428572
C1R7,7,21,35,337,4,12,0.34285714285714286
C1R7,7,21,35,337,5,3,0.08571428571428572
C1R7,7,21,35,337,6,1,0.02857142857142857
C1R7,7,21,35,337,7,0,0
C1R7,7,21,35,338,1,3,0.08571428571428572
C1R7,7,21,35,338,2,14,0.4
C1R7,7,21,35,338,3,3,0.08571428571428572
C1R7,7,21,35,338,4,9,0.2571428571428571
C1R7,7,21,35,338,5,4,0.11428571428571428
C1R7,7,21,35,338,6,2,0.05714285714285714
C1R7,7,21,35,338,7,0,0
C1R7,7,21,35,339,1,0,0
C1R7,7,21,35,339,2,19,0.5428571428571428
C1R7,7,21,35,339,3,4,0.11428571428571428
C1R7,7,21,35,339,4,2,0.05714285714285714
C1R7,7,21,35,339,5,6,0.17142857142857143
C1R7,7,21,35,339,6,4,0.11428571428571428
C1R7,7,21,35,339,7,0,0
C1R7,7,21,35,340,1,6,0.17142857142857143
C1R7,7,21,35,340,2,15,0.42857142857142855
C1R7,7,21,35,340,3,0,0
C1R7,7,21,35,340,4,5,0.14285714285714285
C1R7,7,21,35,340,5,3,0.08571428571428572
C1R7,7,21,35,340,6,6,0.17142857142857143
C1R7,7,21,35,340,7,0,0
C1R7,7,21,35,341,1,1,0.02857142857142857
C1R7,7,21,35,341,2,18,0.5142857142857142
C1R7,7,21,35,341,3,2,0.05714285714285714
C1R7,7,21,35,341,4,3,0.08571428571428572
C1R7,7,21,35,341,5,7,0.2
C1R7,7,21,35,341,6,4,0.11428571428571428
C1R7,7,21,35,341,7,0,0
C1R7,7,21,35,342,1,3,0.08571428571428572
C1R7,7,21,35,342,2,14,0.4
C1R7,7,21,35,342,3,1,0.02857142857142857
C1R7,7,21,35,342,4,12,0.34285714285714286
C1R7,7,21,35,342,5,3,0.08571428571428572
C1R7,7,21,35,342,6,2,0.05714285714285714
C1R7,7,21,35,342,7,0,0
C1R7,7,21,35,343,1,2,0.05714285714285714
C1R7,7,21,35,343,2,16,0.45714285714285713
C1R7,7,21,35,343,3,2,0.05714285714285714
C1R7,7,21,35,343,4,9,0.2571428571428571
C1R7,7,21,35,343,5,3,0.08571428571428572
C1R7,7,21,35,343,6,3,0.08571428571428572
C1R7,7,21,35,343,7,0,0
C1R7,7,21,35,344,1,6,0.17142857142857143
C1R7,7,21,35,344,2,11,0.3142857142857143
C1R7,7,21,35,344,3,4,0.11428571428571428
C1R7,7,21,35,344,4,8,0.22857142857142856
C1R7,7,21,35,344,5,4,0.11428571428571428
C1R7,7,21,35,344,6,2,0.05714285714285714
C1R7,7,21,35,344,7,0,0
C1R7,7,21,35,345,1,5,0.14285714285714285
C1R7,7,21,35,345,2,12,0.34285714285714286
C1R7,7,21,35,345,3,5,0.14285714285714285
C1R7,7,21,35,345,4,8,0.22857142857142856
C1R7,7,21,35,345,5,3,0.08571428571428572
C1R7,7,21,35,345,6,2,0.05714285714285714
C1R7,7,21,35,345,7,0,0
C1R7,7,21,35,346,1,7,0.2
C1R7,7,21,35,346,2,12,0.34285714285714286
C1R7,7,21,35,346,3,2,0.05714285714285714
C1R7,7,21,35,346,4,9,0.2571428571428571
C1R7,7,21,35,346,5,2,0.05714285714285714
C1R7,7,21,35,346,6,2,0.05714285714285714
C1R7,7,21,35,346,7,1,0.02857142857142857
C1R7,7,21,35,347,1,5,0.14285714285714285
C1R7,7,21,35,347,2,12,0.34285714285714286
C1R7,7,21,35,347,3,3,0.08571428571428572
C1R7,7,21,35,347,4,9,0.2571428571428571
C1R7,7,21,35,347,5,4,0.11428571428571428
C1R7,7,21,35,347,6,2,0.05714285714285714
C1R7,7,21,35,347,7,0,0
C1R7,7,21,35,348,1,0,0
C1R7,7,21,35,348,2,16,0.45714285714285713
C1R7,7,21,35,348,3,6,0.17142857142857143
C1R7,7,21,35,348,4,8,0.22857142857142856
C1R7,7,21,35,348,5,4,0.11428571428571428
C1R7,7,21,35,348,6,1,0.02857142857142857
C1R7,7,21,35,348,7,0,0
C1R7,7,21,35,349,1,5,0.14285714285714285
C1R7,7,21,35,349,2,13,0.37142857142857144
C1R7,7,21,35,349,3,5,0.14285714285714285
C1R7,7,21,35,349,4,8,0.22857142857142856
C1R7,7,21,35,349,5,1,0.02857142857142857
C1R7,7,21,35,349,6,3,0.08571428571428572
C1R7,7,21,35,349,7,0,0
C1R7,7,21,35,350,1,3,0.08571428571428572
C1R7,7,21,35,350,2,14,0.4
C1R7,7,21,35,350,3,2,0.05714285714285714
C1R7,7,21,35,350,4,8,0.22857142857142856
C1R7,7,21,35,350,5,6,0.17142857142857143
C1R7,7,21,35,350,6,2,0.05714285714285714
C1R7,7,21,35,350,7,0,0
C1R7,7,21,35,351,1,5,0.14285714285714285
C1R7,7,21,35,351,2,12,0.34285714285714286
C1R7,7,21,35,351,3,4,0.11428571428571428
C1R7,7,21,35,351,4,8,0.22857142857142856
C1R7,7,21,35,351,5,4,0.11428571428571428
C1R7,7,21,35,351,6,2,0.05714285714285714
C1R7,7,21,35,351,7,0,0
C1R7,7,21,35,352,1,4,0.11428571428571428
C1R7,7,21,35,352,2,14,0.4
C1R7,7,21,35,352,3,6,0.17142857142857143
C1R7,7,21,35,352,4,5,0.14285714285714285
C1R7,7,21,35,352,5,3,0.08571428571428572
C1R7,7,21,35,352,6,3,0.08571428571428572
C1R7,7,21,35,352,7,0,0
C1R7,7,21,35,353,1,5,0.14285714285714285
C1R7,7,21,35,353,2,11,0.3142857142857143
C1R7,7,21,35,353,3,3,0.08571428571428572
C1R7,7,21,35,353,4,12,0.34285714285714286
C1R7,7,21,35,353,5,3,0.08571428571428572
C1R7,7,21,35,353,6,1,0.02857142857142857
C1R7,7,21,35,353,7,0,0
C1R7,7,21,35,354,1,5,0.14285714285714285
C1R7,7,21,35,354,2,13,0.37142857142857144
C1R7,7,21,35,354,3,3,0.08571428571428572
C1R7,7,21,35,354,4,9,0.2571428571428571
C1R7,7,21,35,354,5,2,0.05714285714285714
C1R7,7,21,35,354,6,3,0.08571428571428572
C1R7,7,21,35,354,7,0,0
C1R7,7,21,35,355,1,5,0.14285714285714285
C1R7,7,21,35,355,2,14,0.4
C1R7,7,21,35,355,3,5,0.14285714285714285
C1R7,7,21,35,355,4,6,0.17142857142857143
C1R7,7,21,35,355,5,1,0.02857142857142857
C1R7,7,21,35,355,6,4,0.11428571428571428
C1R7,7,21,35,355,7,0,0
C1R7,7,21,35,356,1,5,0.14285714285714285
C1R7,7,21,35,356,2,12,0.34285714285714286
C1R7,7,21,35,356,3,4,0.11428571428571428
C1R7,7,21,35,356,4,8,0.22857142857142856
C1R7,7,21,35,356,5,4,0.11428571428571428
C1R7,7,21,35,356,6,2,0.05714285714285714
C1R7,7,21,35,356,7,0,0
C1R7,7,21,35,357,1,5,0.14285714285714285
C1R7,7,21,35,357,2,12,0.34285714285714286
C1R7,7,21,35,357,3,2,0.05714285714285714
C1R7,7,21,35,357,4,11,0.3142857142857143
C1R7,7,21,35,357,5,3,0.08571428571428572
C1R7,7,21,35,357,6,2,0.05714285714285714
C1R7,7,21,35,357,7,0,0
C1R7,7,21,35,358,1,7,0.2
C1R7,7,21,35,358,2,10,0.2857142857142857
C1R7,7,21,35,358,3,5,0.14285714285714285
C1R7,7,21,35,358,4,6,0.17142857142857143
C1R7,7,21,35,358,5,5,0.14285714285714285
C1R7,7,21,35,358,6,2,0.05714285714285714
C1R7,7,21,35,358,7,0,0
C1R7,7,21,35,359,1,3,0.08571428571428572
C1R7,7,21,35,359,2,14,0.4
C1R7,7,21,35,359,3,5,0.14285714285714285
C1R7,7,21,35,359,4,9,0.2571428571428571
C1R7,7,21,35,359,5,2,0.05714285714285714
C1R7,7,21,35,359,6,2,0.05714285714285714
C1R7,7,21,35,359,7,0,0
C1R7,7,21,35,360,1,6,0.17142857142857143
C1R7,7,21,35,360,2,12,0.34285714285714286
C1R7,7,21,35,360,3,7,0.2
C1R7,7,21,35,360,4,5,0.14285714285714285
C1R7,7,21,35,360,5,2,0.05714285714285714
C1R7,7,21,35,360,6,3,0.08571428571428572
C1R7,7,21,35,360,7,0,0
C1R7,7,21,35,361,1,7,0.2
C1R7,7,21,35,361,2,12,0.34285714285714286
C1R7,7,21,35,361,3,3,0.08571428571428572
C1R7,7,21,35,361,4,6,0.17142857142857143
C1R7,7,21,35,361,5,3,0.08571428571428572
C1R7,7,21,35,361,6,4,0.11428571428571428
C1R7,7,21,35,361,7,0,0
C1R7,7,21,35,362,1,6,0.17142857142857143
C1R7,7,21,35,362,2,12,0.34285714285714286
C1R7,7,21,35,362,3,3,0.08571428571428572
C1R7,7,21,35,362,4,9,0.2571428571428571
C1R7,7,21,35,362,5,2,0.05714285714285714
C1R7,7,21,35,362,6,3,0.08571428571428572
C1R7,7,21,35,362,7,0,0
C1R7,7,21,35,363,1,6,0.17142857142857143
C1R7,7,21,35,363,2,11,0.3142857142857143
C1R7,7,21,35,363,3,5,0.14285714285714285
C1R7,7,21,35,363,4,6,0.17142857142857143
C1R7,7,21,35,363,5,5,0.14285714285714285
C1R7,7,21,35,363,6,2,0.05714285714285714
C1R7,7,21,35,363,7,0,0
C1R7,7,21,35,364,1,5,0.14285714285714285
C1R7,7,21,35,364,2,12,0.34285714285714286
C1R7,7,21,35,364,3,3,0.08571428571428572
C1R7,7,21,35,364,4,7,0.2
C1R7,7,21,35,364,5,6,0.17142857142857143
C1R7,7,21,35,364,6,2,0.05714285714285714
C1R7,7,21,35,364,7,0,0
C1R7,7,21,35,365,1,4,0.11428571428571428
C1R7,7,21,35,365,2,15,0.42857142857142855
C1R7,7,21,35,365,3,1,0.02857142857142857
C1R7,7,21,35,365,4,10,0.2857142857142857
C1R7,7,21,35,365,5,1,0.02857142857142857
C1R7,7,21,35,365,6,4,0.11428571428571428
C1R7,7,21,35,365,7,0,0
C1R7,7,21,35,366,1,7,0.2
C1R7,7,21,35,366,2,12,0.34285714285714286
C1R7,7,21,35,366,3,1,0.02857142857142857
C1R7,7,21,35,366,4,8,0.22857142857142856
C1R7,7,21,35,366,5,3,0.08571428571428572
C1R7,7,21,35,366,6,4,0.11428571428571428
C1R7,7,21,35,366,7,0,0
C1R7,7,21,35,367,1,1,0.02857142857142857
C1R7,7,21,35,367,2,16,0.45714285714285713
C1R7,7,21,35,367,3,3,0.08571428571428572
C1R7,7,21,35,367,4,8,0.22857142857142856
C1R7,7,21,35,367,5,6,0.17142857142857143
C1R7,7,21,35,367,6,0,0
C1R7,7,21,35,367,7,1,0.02857142857142857
C1R7,7,21,35,368,1,5,0.14285714285714285
C1R7,7,21,35,368,2,13,0.37142857142857144
C1R7,7,21,35,368,3,1,0.02857142857142857
C1R7,7,21,35,368,4,9,0.2571428571428571
C1R7,7,21,35,368,5,4,0.11428571428571428
C1R7,7,21,35,368,6,3,0.08571428571428572
C1R7,7,21,35,368,7,0,0
C1R7,7,21,35,369,1,5,0.14285714285714285
C1R7,7,21,35,369,2,14,0.4
C1R7,7,21,35,369,3,1,0.02857142857142857
C1R7,7,21,35,369,4,10,0.2857142857142857
C1R7,7,21,35,369,5,1,0.02857142857142857
C1R7,7,21,35,369,6,4,0.11428571428571428
C1R7,7,21,35,369,7,0,0
C1R7,7,21,35,370,1,2,0.05714285714285714
C1R7,7,21,35,370,2,17,0.4857142857142857
C1R7,7,21,35,370,3,4,0.11428571428571428
C1R7,7,21,35,370,4,6,0.17142857142857143
C1R7,7,21,35,370,5,2,0.05714285714285714
C1R7,7,21,35,370,6,4,0.11428571428571428
C1R7,7,21,35,370,7,0,0
C1R7,7,21,35,371,1,4,0.11428571428571428
C1R7,7,21,35,371,2,15,0.42857142857142855
C1R7,7,21,35,371,3,3,0.08571428571428572
C1R7,7,21,35,371,4,9,0.2571428571428571
C1R7,7,21,35,371,5,0,0
C1R7,7,21,35,371,6,4,0.11428571428571428
C1R7,7,21,35,371,7,0,0
C1R7,7,21,35,372,1,4,0.11428571428571428
C1R7,7,21,35,372,2,14,0.4
C1R7,7,21,35,372,3,4,0.11428571428571428
C1R7,7,21,35,372,4,9,0.2571428571428571
C1R7,7,21,35,372,5,1,0.02857142857142857
C1R7,7,21,35,372,6,3,0.08571428571428572
C1R7,7,21,35,372,7,0,0
C1R7,7,21,35,373,1,3,0.08571428571428572
C1R7,7,21,35,373,2,14,0.4
C1R7,7,21,35,373,3,2,0.05714285714285714
C1R7,7,21,35,373,4,7,0.2
C1R7,7,21,35,373,5,7,0.2
C1R7,7,21,35,373,6,2,0.05714285714285714
C1R7,7,21,35,373,7,0,0
C1R7,7,21,35,374,1,0,0
C1R7,7,21,35,374,2,17,0.4857142857142857
C1R7,7,21,35,374,3,7,0.2
C1R7,7,21,35,374,4,6,0.17142857142857143
C1R7,7,21,35,374,5,3,0.08571428571428572
C1R7,7,21,35,374,6,2,0.05714285714285714
C1R7,7,21,35,374,7,0,0
C1R7,7,21,35,375,1,7,0.2
C1R7,7,21,35,375,2,12,0.34285714285714286
C1R7,7,21,35,375,3,1,0.02857142857142857
C1R7,7,21,35,375,4,9,0.2571428571428571
C1R7,7,21,35,375,5,2,0.05714285714285714
C1R7,7,21,35,375,6,4,0.11428571428571428
C1R7,7,21,35,375,7,0,0
C1R7,7,21,35,376,1,5,0.14285714285714285
C1R7,7,21,35,376,2,14,0.4
C1R7,7,21,35,376,3,4,0.11428571428571428
C1R7,7,21,35,376,4,6,0.17142857142857143
C1R7,7,21,35,376,5,2,0.05714285714285714
C1R7,7,21,35,376,6,4,0.11428571428571428
C1R7,7,21,35,376,7,0,0
C1R7,7,21,35,377,1,5,0.14285714285714285
C1R7,7,21,35,377,2,12,0.34285714285714286
C1R7,7,21,35,377,3,1,0.02857142857142857
C1R7,7,21,35,377,4,12,0.34285714285714286
C1R7,7,21,35,377,5,3,0.08571428571428572
C1R7,7,21,35,377,6,2,0.05714285714285714
C1R7,7,21,35,377,7,0,0
C1R7,7,21,35,378,1,4,0.11428571428571428
C1R7,7,21,35,378,2,15,0.42857142857142855
C1R7,7,21,35,378,3,3,0.08571428571428572
C1R7,7,21,35,378,4,6,0.17142857142857143
C1R7,7,21,35,378,5,3,0.08571428571428572
C1R7,7,21,35,378,6,4,0.11428571428571428
C1R7,7,21,35,378,7,0,0
C1R7,7,21,35,379,1,7,0.2
C1R7,7,21,35,379,2,12,0.34285714285714286
C1R7,7,21,35,379,3,2,0.05714285714285714
C1R7,7,21,35,379,4,6,0.17142857142857143
C1R7,7,21,35,379,5,4,0.11428571428571428
C1R7,7,21,35,379,6,4,0.11428571428571428
C1R7,7,21,35,379,7,0,0
C1R7,7,21,35,380,1,4,0.11428571428571428
C1R7,7,21,35,380,2,12,0.34285714285714286
C1R7,7,21,35,380,3,2,0.05714285714285714
C1R7,7,21,35,380,4,14,0.4
C1R7,7,21,35,380,5,2,0.05714285714285714
C1R7,7,21,35,380,6,1,0.02857142857142857
C1R7,7,21,35,380,7,0,0
C1R7,7,21,35,381,1,5,0.14285714285714285
C1R7,7,21,35,381,2,14,0.4
C1R7,7,21,35,381,3,1,0.02857142857142857
C1R7,7,21,35,381,4,7,0.2
C1R7,7,21,35,381,5,4,0.11428571428571428
C1R7,7,21,35,381,6,4,0.11428571428571428
C1R7,7,21,35,381,7,0,0
C1R7,7,21,35,382,1,5,0.14285714285714285
C1R7,7,21,35,382,2,12,0.34285714285714286
C1R7,7,21,35,382,3,2,0.05714285714285714
C1R7,7,21,35,382,4,10,0.2857142857142857
C1R7,7,21,35,382,5,4,0.11428571428571428
C1R7,7,21,35,382,6,2,0.05714285714285714
C1R7,7,21,35,382,7,0,0
C1R7,7,21,35,383,1,2,0.05714285714285714
C1R7,7,21,35,383,2,17,0.4857142857142857
C1R7,7,21,35,383,3,1,0.02857142857142857
C1R7,7,21,35,383,4,4,0.11428571428571428
C1R7,7,21,35,383,5,7,0.2
C1R7,7,21,35,383,6,4,0.11428571428571428
C1R7,7,21,35,383,7,0,0
C1R7,7,21,35,384,1,6,0.17142857142857143
C1R7,7,21,35,384,2,10,0.2857142857142857
C1R7,7,21,35,384,3,3,0.08571428571428572
C1R7,7,21,35,384,4,11,0.3142857142857143
C1R7,7,21,35,384,5,4,0.11428571428571428
C1R7,7,21,35,384,6,1,0.02857142857142857
C1R7,7,21,35,384,7,0,0
C1R7,7,21,35,385,1,2,0.05714285714285714
C1R7,7,21,35,385,2,14,0.4
C1R7,7,21,35,385,3,5,0.14285714285714285
C1R7,7,21,35,385,4,8,0.22857142857142856
C1R7,7,21,35,385,5,5,0.14285714285714285
C1R7,7,21,35,385,6,1,0.02857142857142857
C1R7,7,21,35,385,7,0,0
C1R7,7,21,35,386,1,5,0.14285714285714285
C1R7,7,21,35,386,2,12,0.34285714285714286
C1R7,7,21,35,386,3,6,0.17142857142857143
C1R7,7,21,35,386,4,7,0.2
C1R7,7,21,35,386,5,3,0.08571428571428572
C1R7,7,21,35,386,6,2,0.05714285714285714
C1R7,7,21,35,386,7,0,0
C1R7,7,21,35,387,1,5,0.14285714285714285
C1R7,7,21,35,387,2,14,0.4
C1R7,7,21,35,387,3,2,0.05714285714285714
C1R7,7,21,35,387,4,4,0.11428571428571428
C1R7,7,21,35,387,5,6,0.17142857142857143
C1R7,7,21,35,387,6,4,0.11428571428571428
C1R7,7,21,35,387,7,0,0
C1R7,7,21,35,388,1,3,0.08571428571428572
C1R7,7,21,35,388,2,14,0.4
C1R7,7,21,35,388,3,6,0.17142857142857143
C1R7,7,21,35,388,4,5,0.14285714285714285
C1R7,7,21,35,388,5,5,0.14285714285714285
C1R7,7,21,35,388,6,2,0.05714285714285714
C1R7,7,21,35,388,7,0,0
C1R7,7,21,35,389,1,4,0.11428571428571428
C1R7,7,21,35,389,2,14,0.4
C1R7,7,21,35,389,3,4,0.11428571428571428
C1R7,7,21,35,389,4,9,0.2571428571428571
C1R7,7,21,35,389,5,1,0.02857142857142857
C1R7,7,21,35,389,6,3,0.08571428571428572
C1R7,7,21,35,389,7,0,0
C1R7,7,21,35,390,1,5,0.14285714285714285
C1R7,7,21,35,390,2,14,0.4
C1R7,7,21,35,390,3,8,0.22857142857142856
C1R7,7,21,35,390,4,5,0.14285714285714285
C1R7,7,21,35,390,5,0,0
C1R7,7,21,35,390,6,2,0.05714285714285714
C1R7,7,21,35,390,7,1,0.02857142857142857
C1R7,7,21,35,391,1,2,0.05714285714285714
C1R7,7,21,35,391,2,15,0.42857142857142855
C1R7,7,21,35,391,3,7,0.2
C1R7,7,21,35,391,4,6,0.17142857142857143
C1R7,7,21,35,391,5,3,0.08571428571428572
C1R7,7,21,35,391,6,2,0.05714285714285714
C1R7,7,21,35,391,7,0,0
C1R7,7,21,35,392,1,5,0.14285714285714285
C1R7,7,21,35,392,2,12,0.34285714285714286
C1R7,7,21,35,392,3,3,0.08571428571428572
C1R7,7,21,35,392,4,9,0.2571428571428571
C1R7,7,21,35,392,5,4,0.11428571428571428
C1R7,7,21,35,392,6,2,0.05714285714285714
C1R7,7,21,35,392,7,0,0
C1R7,7,21,35,393,1,5,0.14285714285714285
C1R7,7,21,35,393,2,12,0.34285714285714286
C1R7,7,21,35,393,3,3,0.08571428571428572
C1R7,7,21,35,393,4,8,0.22857142857142856
C1R7,7,21,35,393,5,5,0.14285714285714285
C1R7,7,21,35,393,6,2,0.05714285714285714
C1R7,7,21,35,393,7,0,0
C1R7,7,21,35,394,1,0,0
C1R7,7,21,35,394,2,17,0.4857142857142857
C1R7,7,21,35,394,3,3,0.08571428571428572
C1R7,7,21,35,394,4,6,0.17142857142857143
C1R7,7,21,35,394,5,7,0.2
C1R7,7,21,35,394,6,2,0.05714285714285714
C1R7,7,21,35,394,7,0,0
C1R7,7,21,35,395,1,6,0.17142857142857143
C1R7,7,21,35,395,2,13,0.37142857142857144
C1R7,7,21,35,395,3,4,0.11428571428571428
C1R7,7,21,35,395,4,6,0.17142857142857143
C1R7,7,21,35,395,5,2,0.05714285714285714
C1R7,7,21,35,395,6,4,0.11428571428571428
C1R7,7,21,35,395,7,0,0
C1R7,7,21,35,396,1,4,0.11428571428571428
C1R7,7,21,35,396,2,15,0.42857142857142855
C1R7,7,21,35,396,3,3,0.08571428571428572
C1R7,7,21,35,396,4,7,0.2
C1R7,7,21,35,396,5,2,0.05714285714285714
C1R7,7,21,35,396,6,4,0.11428571428571428
C1R7,7,21,35,396,7,0,0
C1R7,7,21,35,397,1,2,0.05714285714285714
C1R7,7,21,35,397,2,16,0.45714285714285713
C1R7,7,21,35,397,3,5,0.14285714285714285
C1R7,7,21,35,397,4,7,0.2
C1R7,7,21,35,397,5,2,0.05714285714285714
C1R7,7,21,35,397,6,3,0.08571428571428572
C1R7,7,21,35,397,7,0,0
C1R7,7,21,35,398,1,4,0.11428571428571428
C1R7,7,21,35,398,2,13,0.37142857142857144
C1R7,7,21,35,398,3,5,0.14285714285714285
C1R7,7,21,35,398,4,8,0.22857142857142856
C1R7,7,21,35,398,5,3,0.08571428571428572
C1R7,7,21,35,398,6,2,0.05714285714285714
C1R7,7,21,35,398,7,0,0
C1R7,7,21,35,399,1,2,0.05714285714285714
C1R7,7,21,35,399,2,15,0.42857142857142855
C1R7,7,21,35,399,3,4,0.11428571428571428
C1R7,7,21,35,399,4,8,0.22857142857142856
C1R7,7,21,35,399,5,5,0.14285714285714285
C1R7,7,21,35,399,6,0,0
C1R7,7,21,35,399,7,1,0.02857142857142857
C1R7,7,21,35,400,1,3,0.08571428571428572
C1R7,7,21,35,400,2,15,0.42857142857142855
C1R7,7,21,35,400,3,6,0.17142857142857143
C1R7,7,21,35,400,4,5,0.14285714285714285
C1R7,7,21,35,400,5,3,0.08571428571428572
C1R7,7,21,35,400,6,3,0.08571428571428572
C1R7,7,21,35,400,7,0,0
C1R7,7,21,35,401,1,0,0
C1R7,7,21,35,401,2,17,0.4857142857142857
C1R7,7,21,35,401,3,4,0.11428571428571428
C1R7,7,21,35,401,4,8,0.22857142857142856
C1R7,7,21,35,401,5,5,0.14285714285714285
C1R7,7,21,35,401,6,0,0
C1R7,7,21,35,401,7,1,0.02857142857142857
C1R7,7,21,35,402,1,4,0.11428571428571428
C1R7,7,21,35,402,2,15,0.42857142857142855
C1R7,7,21,35,402,3,3,0.08571428571428572
C1R7,7,21,35,402,4,7,0.2
C1R7,7,21,35,402,5,2,0.05714285714285714
C1R7,7,21,35,402,6,4,0.11428571428571428
C1R7,7,21,35,402,7,0,0
C1R7,7,21,35,403,1,6,0.17142857142857143
C1R7,7,21,35,403,2,11,0.3142857142857143
C1R7,7,21,35,403,3,4,0.11428571428571428
C1R7,7,21,35,403,4,8,0.22857142857142856
C1R7,7,21,35,403,5,4,0.11428571428571428
C1R7,7,21,35,403,6,2,0.05714285714285714
C1R7,7,21,35,403,7,0,0
C1R7,7,21,35,404,1,1,0.02857142857142857
C1R7,7,21,35,404,2,17,0.4857142857142857
C1R7,7,21,35,404,3,3,0.08571428571428572
C1R7,7,21,35,404,4,5,0.14285714285714285
C1R7,7,21,35,404,5,6,0.17142857142857143
C1R7,7,21,35,404,6,3,0.08571428571428572
C1R7,7,21,35,404,7,0,0
C1R7,7,21,35,405,1,7,0.2
C1R7,7,21,35,405,2,12,0.34285714285714286
C1R7,7,21,35,405,3,2,0.05714285714285714
C1R7,7,21,35,405,4,4,0.11428571428571428
C1R7,7,21,35,405,5,6,0.17142857142857143
C1R7,7,21,35,405,6,4,0.11428571428571428
C1R7,7,21,35,405,7,0,0
C1R7,7,21,35,406,1,8,0.22857142857142856
C1R7,7,21,35,406,2,11,0.3142857142857143
C1R7,7,21,35,406,3,2,0.05714285714285714
C1R7,7,21,35,406,4,7,0.2
C1R7,7,21,35,406,5,4,0.11428571428571428
C1R7,7,21,35,406,6,2,0.05714285714285714
C1R7,7,21,35,406,7,1,0.02857142857142857
C1R7,7,21,35,407,1,3,0.08571428571428572
C1R7,7,21,35,407,2,15,0.42857142857142855
C1R7,7,21,35,407,3,2,0.05714285714285714
C1R7,7,21,35,407,4,9,0.2571428571428571
C1R7,7,21,35,407,5,3,0.08571428571428572
C1R7,7,21,35,407,6,3,0.08571428571428572
C1R7,7,21,35,407,7,0,0
C1R7,7,21,35,408,1,5,0.14285714285714285
C1R7,7,21,35,408,2,14,0.4
C1R7,7,21,35,408,3,3,0.08571428571428572
C1R7,7,21,35,408,4,7,0.2
C1R7,7,21,35,408,5,2,0.05714285714285714
C1R7,7,21,35,408,6,4,0.11428571428571428
C1R7,7,21,35,408,7,0,0
C1R7,7,21,35,409,1,5,0.14285714285714285
C1R7,7,21,35,409,2,13,0.37142857142857144
C1R7,7,21,35,409,3,5,0.14285714285714285
C1R7,7,21,35,409,4,6,0.17142857142857143
C1R7,7,21,35,409,5,3,0.08571428571428572
C1R7,7,21,35,409,6,3,0.08571428571428572
C1R7,7,21,35,409,7,0,0
C1R7,7,21,35,410,1,4,0.11428571428571428
C1R7,7,21,35,410,2,15,0.42857142857142855
C1R7,7,21,35,410,3,4,0.11428571428571428
C1R7,7,21,35,410,4,6,0.17142857142857143
C1R7,7,21,35,410,5,2,0.05714285714285714
C1R7,7,21,35,410,6,4,0.11428571428571428
C1R7,7,21,35,410,7,0,0
C1R7,7,21,35,411,1,6,0.17142857142857143
C1R7,7,21,35,411,2,11,0.3142857142857143
C1R7,7,21,35,411,3,8,0.22857142857142856
C1R7,7,21,35,411,4,3,0.08571428571428572
C1R7,7,21,35,411,5,5,0.14285714285714285
C1R7,7,21,35,411,6,2,0.05714285714285714
C1R7,7,21,35,411,7,0,0
C1R7,7,21,35,412,1,2,0.05714285714285714
C1R7,7,21,35,412,2,17,0.4857142857142857
C1R7,7,21,35,412,3,2,0.05714285714285714
C1R7,7,21,35,412,4,8,0.22857142857142856
C1R7,7,21,35,412,5,2,0.05714285714285714
C1R7,7,21,35,412,6,4,0.11428571428571428
C1R7,7,21,35,412,7,0,0
C1R7,7,21,35,413,1,5,0.14285714285714285
C1R7,7,21,35,413,2,13,0.37142857142857144
C1R7,7,21,35,413,3,6,0.17142857142857143
C1R7,7,21,35,413,4,7,0.2
C1R7,7,21,35,413,5,1,0.02857142857142857
C1R7,7,21,35,413,6,3,0.08571428571428572
C1R7,7,21,35,413,7,0,0
C1R7,7,21,35,414,1,7,0.2
C1R7,7,21,35,414,2,11,0.3142857142857143
C1R7,7,21,35,414,3,3,0.08571428571428572
C1R7,7,21,35,414,4,7,0.2
C1R7,7,21,35,414,5,4,0.11428571428571428
C1R7,7,21,35,414,6,3,0.08571428571428572
C1R7,7,21,35,414,7,0,0
C1R7,7,21,35,415,1,5,0.14285714285714285
C1R7,7,21,35,415,2,13,0.37142857142857144
C1R7,7,21,35,415,3,4,0.11428571428571428
C1R7,7,21,35,415,4,6,0.17142857142857143
C1R7,7,21,35,415,5,4,0.11428571428571428
C1R7,7,21,35,415,6,3,0.08571428571428572
C1R7,7,21,35,415,7,0,0
C1R7,7,21,35,416,1,6,0.17142857142857143
C1R7,7,21,35,416,2,12,0.34285714285714286
C1R7,7,21,35,416,3,3,0.08571428571428572
C1R7,7,21,35,416,4,8,0.22857142857142856
C1R7,7,21,35,416,5,3,0.08571428571428572
C1R7,7,21,35,416,6,3,0.08571428571428572
C1R7,7,21,35,416,7,0,0
C1R7,7,21,35,417,1,7,0.2
C1R7,7,21,35,417,2,12,0.34285714285714286
C1R7,7,21,35,417,3,5,0.14285714285714285
C1R7,7,21,35,417,4,6,0.17142857142857143
C1R7,7,21,35,417,5,1,0.02857142857142857
